timestep,,,,,,,,,,,,,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7
59,,,,,,,,,,,,,0.21229571,0.124830514,0.28137383,-0.32625255,-0.07287261,0.52332085,-0.09536947,-0.4444805,0.006838863,-0.013956267,-0.00017804652,0.0051121414,-0.42311835,-0.17842989,0.0021979907,-0.008747929,-0.0038215518,-0.0031507462,-0.1697088,-0.78138727,-0.33678922,0.07914389,0.22720118,-0.3389024,0.58597016,-0.903577,0.027472302,-0.044803753,0.016474456,-0.017078388,-0.8269023,0.608238
60,,,,,,,,,,,,,0.23676728,0.09483482,0.26717252,-0.33680198,-0.048401043,0.49332517,-0.09477048,-0.44578484,0.006563524,-0.01476063,0.0004209429,0.003807813,-0.4228509,-0.17912215,0.003358434,-0.007163829,-0.0035541058,-0.0038430095,-0.1999796,-0.77128977,-0.33611843,0.12871929,0.19693038,-0.3288049,0.5614215,-0.9211252,0.014343753,-0.0429343,0.017099412,-0.0060288287,-0.83526564,0.6936135
61,,,,,,,,,,,,,0.25999913,0.06395808,0.25361133,-0.3462113,-0.025169194,0.46244842,-0.094259694,-0.4471379,0.0052313437,-0.015170211,0.00093173236,0.0024547577,-0.4225441,-0.17962205,0.0034340199,-0.004749831,-0.0032472908,-0.0043429136,-0.23027548,-0.7570249,-0.3368721,0.17338826,0.1666345,-0.31454003,0.5323196,-0.93609875,0.003087019,-0.040997367,0.009151941,0.0062304116,-0.8478326,0.76848793
62,,,,,,,,,,,,,0.2818391,0.0323153,0.23719402,-0.354274,-0.0033292174,0.43080562,-0.09395364,-0.44853213,0.0024852268,-0.015652467,0.0012377873,0.0010605156,-0.4222873,-0.17985027,0.0025628454,-0.0014284628,-0.0029904842,-0.004571125,-0.2606444,-0.73906887,-0.33771244,0.21257307,0.13626558,-0.296584,0.46985516,-0.9461549,-0.014382816,-0.042748094,-0.00012669712,0.021339102,-0.8505832,0.82531893
63,,,,,,,,,,,,,0.3017799,0.000028641894,0.21374965,-0.36097398,0.016611576,0.39851898,-0.094003215,-0.4499102,-0.0020689655,-0.015141341,0.0011882111,-0.00031754375,-0.42211097,-0.17970553,0.0016572613,0.0031264718,-0.0028141737,-0.00442639,-0.29093662,-0.7179308,-0.3360141,0.24601524,0.10597336,-0.27544594,0.3585414,-0.95268434,-0.03932886,-0.034019902,-0.0026487273,0.04197819,-0.8272977,0.8658546
64,,,,,,,,,,,,,0.31910092,-0.032792408,0.1818088,-0.3665305,0.033932596,0.36569792,-0.09438644,-0.45116267,-0.0053526703,-0.013304081,0.0008049831,-0.0015700161,-0.4219558,-0.17912304,0.0017579126,0.008144767,-0.002658993,-0.0038439035,-0.32073066,-0.69410443,-0.32856038,0.2740989,0.076179326,-0.25161958,0.21496567,-0.9580007,-0.038009457,-0.019480733,0.005149669,0.057999134,-0.7654977,0.89587486
65,,,,,,,,,,,,,0.3330901,-0.06606301,0.14224851,-0.37124476,0.047921777,0.33242732,-0.09488958,-0.45223182,-0.005709328,-0.011167159,0.00030184537,-0.0026391745,-0.42175016,-0.17817636,0.0025481526,0.011705764,-0.002453357,-0.0028972179,-0.34947738,-0.668034,-0.31483167,0.29745713,0.0474326,-0.22554916,0.05891916,-0.9634692,-0.016948255,-0.011891009,0.012297178,0.055971894,-0.6841141,0.9188298
66,,,,,,,,,,,,,0.34308952,-0.099716015,0.09553216,-0.37526116,0.0579212,0.29877433,-0.09527541,-0.45312113,-0.0035759357,-0.009238682,-0.000083982944,-0.0035284758,-0.42153296,-0.17706157,0.002345722,0.012726859,-0.0022361577,-0.0017824322,-0.3767221,-0.6401096,-0.29666284,0.31667858,0.020187885,-0.19762474,-0.11154213,-0.96827567,0.007060604,-0.008633127,0.0043460713,0.03947535,-0.6053904,0.9358575
67,,,,,,,,,,,,,0.34847453,-0.13368976,0.041984648,-0.3785986,0.06330621,0.26480058,-0.095426135,-0.45384398,-0.0007242418,-0.007428363,-0.00023470819,-0.004251331,-0.42141375,-0.1759402,0.00081406126,0.012326186,-0.0021169484,-0.0006610602,-0.4015584,-0.61069524,-0.2656068,0.33190018,-0.0046484172,-0.16821039,-0.29664472,-0.97152686,0.019577103,-0.00499352,-0.0094523,0.027810423,-0.4310963,0.9439119
68,,,,,,,,,,,,,0.3488769,-0.16792563,-0.014286432,-0.38129824,0.06370857,0.23056471,-0.09531558,-0.45447826,0.0022046505,-0.0068574357,-0.00012415648,-0.004885614,-0.4214607,-0.17488788,-0.0011895881,0.011375892,-0.002163887,0.0003912598,-0.42116922,-0.5801912,-0.19404356,0.34245092,-0.02425924,-0.13770634,-0.45774922,-0.97349304,0.027478317,-0.012861626,-0.01800134,0.02131253,0.05161573,0.9352576
69,,,,,,,,,,,,,0.34438553,-0.20237136,-0.06771241,-0.38344648,0.059217215,0.19611898,-0.09499124,-0.45517758,0.004303389,-0.008227095,0.00020018965,-0.0055849254,-0.42170674,-0.17396142,-0.003505941,0.009753036,-0.002409935,0.0013177246,-0.43302786,-0.5490372,-0.10062206,0.34800768,-0.03611788,-0.10655236,-0.5699759,-0.974728,0.026499012,-0.030840185,-0.0261375,0.012211181,0.44910598,0.9116942
70,,,,,,,,,,,,,0.3354827,-0.236984,-0.11452391,-0.3851541,0.050314367,0.16150634,-0.094559945,-0.45606884,0.0050365287,-0.010740875,0.0006314814,-0.0064761937,-0.42228916,-0.17332195,-0.007954216,0.0057812845,-0.0029923618,0.001957193,-0.43701953,-0.51779556,-0.016216904,0.346691,-0.040109545,-0.07531071,-0.63739604,-0.9756919,0.018089868,-0.04570553,-0.0532476,-0.015334935,0.59249645,0.8568532
71,,,,,,,,,,,,,0.32298207,-0.27171892,-0.15108135,-0.38633808,0.037813753,0.12677142,-0.094125465,-0.45717654,0.004723017,-0.013091206,0.001065962,-0.0075838864,-0.42336604,-0.17318247,-0.013970742,-0.0005659092,-0.004069239,0.002096668,-0.43476185,-0.48794982,0.045736123,0.32408372,-0.03785187,-0.045464963,-0.6518843,-0.9747252,0.009456218,-0.050355475,-0.080050796,-0.04901873,0.578988,0.64065427
