timestep,,,,,,,,,,,,,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7
117,,,,,,,,,,,,,-0.38752875,0.15544751,-0.0000032609498,0.0000020058678,-0.010119051,0.011911705,0.12935022,0.37535453,0.000049220573,0.00002433414,-0.0008086711,-0.009975076,0.17445505,0.6147997,-0.00041863573,0.0002179277,0.18772314,0.4560055,-0.5257031,-0.14847271,0.0000015607748,-0.00000046155571,-0.0005090833,-0.001027748,-0.000018209219,0.0000062175095,-0.000011131167,0.000049822032,-0.00077364576,0.00079155323,0.0000018179417,-0.0000006221235
118,,,,,,,,,,,,,-0.3875291,0.15544768,-0.0000042353417,0.0000019100848,-0.010119408,0.011911869,0.12935355,0.37535655,0.000030946016,0.00002147782,-0.00080533326,-0.009973049,0.17442071,0.61482024,-0.00036268495,0.00023336984,0.18768881,0.45602608,-0.5257031,-0.14847271,0.0000013099071,-0.0000002221146,-0.0005090833,-0.001027748,-0.000017896295,0.000004056841,-0.00005969405,0.00003227219,-0.00048708168,0.0006992406,0.0000013932586,0.0000012405217
119,,,,,,,,,,,,,-0.38752952,0.15544783,-0.0000046740734,0.0000018114256,-0.010119826,0.011912018,0.1293553,0.37535828,0.000013452234,0.000017891292,-0.0008035898,-0.009971321,0.17439222,0.61484116,-0.00029335366,0.00023292028,0.18766032,0.456047,-0.5257031,-0.14847271,0.0000014227599,-0.00000021687738,-0.0005090833,-0.001027748,-0.000014975667,0.0000037886202,-0.0000975728,0.00001782924,-0.00021339953,0.0005789287,0.000004403293,-0.0000005029142
120,,,,,,,,,,,,,-0.38752997,0.15544797,-0.0000048541106,0.0000015824589,-0.010120273,0.011912167,0.12935556,0.37535962,-0.0000022638867,0.000013572697,-0.0008033216,-0.0099699795,0.17437041,0.6148613,-0.00021668852,0.0002189396,0.1876385,0.45606714,-0.52570295,-0.14847271,0.0000016064918,-0.00000036047098,-0.00050896406,-0.001027748,-0.000013485551,0.0000022388995,-0.00012353063,0.0000015422702,0.000033266842,0.00044249368,0.0000053942204,-0.0000019781291
121,,,,,,,,,,,,,-0.38753042,0.15544812,-0.0000048505567,0.0000012602325,-0.01012072,0.011912316,0.12935457,0.3753606,-0.000015529173,0.000009374861,-0.00080432,-0.009968996,0.1743556,0.6148795,-0.00013828564,0.00019411616,0.1876237,0.45608532,-0.52570295,-0.14847271,0.0000011571851,-0.00000029829292,-0.00050896406,-0.001027748,-0.000012099743,0.0000007338822,-0.00013831258,-0.000008046627,0.00024230778,0.00029911473,-0.00000047683716,-0.00000027939677
122,,,,,,,,,,,,,-0.38753086,0.1554482,-0.0000043397627,0.0000008755113,-0.010121167,0.011912391,0.12935255,0.37536117,-0.00002590431,0.0000050586045,-0.00080633163,-0.00996843,0.17434767,0.614895,-0.000063021405,0.00016162414,0.18761577,0.45610082,-0.52570295,-0.14847271,0.000001062349,-0.00000029487273,-0.00050896406,-0.001027748,-0.000007018447,-0.0000006966293,-0.00014257431,-0.000019725412,0.00040692833,0.00016037002,0.0000019446015,-0.00000071153045
123,,,,,,,,,,,,,-0.38753116,0.15544827,-0.00000361245,0.0000005974015,-0.010121465,0.011912465,0.12934977,0.3753614,-0.000033341446,0.0000012641087,-0.00080911815,-0.009968191,0.1743461,0.6149073,0.0000050832077,0.00012433133,0.1876142,0.45611316,-0.52570295,-0.14847271,0.0000009934571,-0.00000024015353,-0.00050896406,-0.001027748,-0.0000035762787,-0.00000059232116,-0.00013913214,-0.000025298446,0.00052349264,0.00003113225,0.0000019669533,-0.0000001899898
124,,,,,,,,,,,,,-0.38753146,0.15544829,-0.000003144451,0.00000020553476,-0.010121763,0.01191248,0.1293465,0.37536132,-0.00003766611,-0.0000021819071,-0.0008123815,-0.009968281,0.17435005,0.6149162,0.000063151805,0.000085202235,0.18761815,0.45612204,-0.52570295,-0.14847271,0.00000085387126,-0.0000002125252,-0.00050896406,-0.001027748,-0.000004351139,-0.000002425164,-0.00012660027,-0.00003129989,0.000593394,-0.000080462545,0.0000010877848,-0.00000032410026
125,,,,,,,,,,,,,-0.38753176,0.15544829,-0.0000023508874,0.000000027863742,-0.010122061,0.01191248,0.129343,0.37536097,-0.000039166174,-0.000005008191,-0.0008158833,-0.009968638,0.17435849,0.61492157,0.00010911575,0.000046804453,0.18762659,0.4561274,-0.52570295,-0.14847271,0.00000065232433,-0.00000006514404,-0.00050896406,-0.001027748,0.000000074505806,-0.0000012628734,-0.00010916591,-0.000033717602,0.00061751896,-0.0001709722,0.00000011920929,0.00000094249845
126,,,,,,,,,,,,,-0.3875319,0.15544829,-0.0000013161307,-0.00000013221164,-0.01012221,0.01191248,0.12933955,0.3753604,-0.0000380039,-0.0000071930963,-0.00081934035,-0.009969205,0.17437029,0.61492366,0.00014206654,0.000011257386,0.18763839,0.4561295,-0.52570295,-0.14847271,0.00000051010477,0.000000051352277,-0.00050896406,-0.001027748,0.0000044703484,-0.0000015310943,-0.000086292624,-0.00003436953,0.0006022974,-0.00023845956,0.00000020861626,0.0000010021031
127,,,,,,,,,,,,,-0.38753197,0.15544829,-0.00000053112257,-0.00000035061584,-0.010122269,0.01191248,0.12933631,0.37535968,-0.00003487168,-0.000008558712,-0.0008225739,-0.00996992,0.17438427,0.61492276,0.00016190101,-0.000019801739,0.18765236,0.4561286,-0.52570295,-0.14847271,0.00000032818937,0.000000055278008,-0.00050896406,-0.001027748,0.0000045597553,-0.000002514571,-0.00006368756,-0.00003163889,0.000553511,-0.00028244779,-0.0000005438924,0.00000016763806
128,,,,,,,,,,,,,-0.38753197,0.15544823,0.00000014555044,-0.00000067386134,-0.010122269,0.01191242,0.12933348,0.37535888,-0.000030142803,-0.000009316565,-0.0008254051,-0.009970725,0.17439929,0.6149195,0.00016931881,-0.000045100292,0.18766738,0.45612532,-0.52570295,-0.14847271,0.0000001351284,0.00000013272812,-0.00050896406,-0.001027748,0.000005438924,-0.000004108995,-0.00003989041,-0.000028975308,0.00047893074,-0.00030248985,-0.0000011101365,0.0000009126961
129,,,,,,,,,,,,,-0.38753194,0.15544815,0.0000007707744,-0.0000007464223,-0.01012224,0.011912346,0.12933111,0.37535805,-0.000024490611,-0.000009411098,-0.0008277744,-0.009971559,0.1744143,0.6149144,0.0001656785,-0.00006406974,0.1876824,0.45612025,-0.52570295,-0.14847271,-7.266472E-10,0.00000018336512,-0.00050896406,-0.001027748,0.0000066161156,-0.0000024102628,-0.000018835068,-0.000024236739,0.00038689372,-0.00030244514,-0.0000010207295,0.0000008381903
130,,,,,,,,,,,,,-0.38753182,0.15544808,0.0000012851408,-0.0000007397483,-0.01012212,0.011912271,0.1293293,0.37535724,-0.000018093773,-0.000008931028,-0.00082959235,-0.009972364,0.17442845,0.61490786,0.00015288626,-0.00007652805,0.18769655,0.4561137,-0.52570295,-0.14847271,-0.000000113048756,0.00000030180914,-0.00050896406,-0.001027748,0.000007070601,-0.0000017993152,0.0000027418137,-0.000018727034,0.00028627366,-0.00028475747,-0.0000011250377,0.000001642853
131,,,,,,,,,,,,,-0.38753167,0.155448,0.0000015368055,-0.00000066470716,-0.010121971,0.011912197,0.12932806,0.3753565,-0.000011461817,-0.00000788664,-0.00083082914,-0.009973109,0.17444101,0.6149006,0.00013290298,-0.00008264419,0.18770911,0.45610642,-0.52570295,-0.14847271,-0.00000027701154,0.00000033401773,-0.00050896406,-0.001027748,0.0000057294965,-0.0000010989606,0.000021085143,-0.000011883676,0.00018238276,-0.00025248155,-0.0000019222498,0.0000010766089
132,,,,,,,,,,,,,-0.38753152,0.15544793,0.0000017262986,-0.00000058160447,-0.010121822,0.011912122,0.12932739,0.3753559,-0.0000052063488,-0.00000653375,-0.0008314997,-0.009973705,0.17445147,0.61489314,0.00010797269,-0.00008294721,0.18771957,0.45609897,-0.52570295,-0.14847271,-0.00000034782954,0.0000003522137,-0.00050896406,-0.001027748,0.000005736947,-0.00000083073974,0.00003390014,-0.000006187707,0.000082954764,-0.00020964071,-0.0000014007092,0.0000010170043
133,,,,,,,,,,,,,-0.38753137,0.15544786,0.0000017574049,-0.0000003821866,-0.010121673,0.011912048,0.12932727,0.37535545,0.0000005909184,-0.000005168161,-0.0008316189,-0.009974152,0.17445952,0.614886,0.00008026425,-0.00007828242,0.18772762,0.45609182,-0.52570295,-0.14847271,-0.00000044564652,0.00000035095962,-0.00050896406,-0.001027748,0.0000046268106,0.0000005401671,0.000044956803,-0.0000026784837,-0.0000071525574,-0.0001607202,-0.000001847744,0.00000086799264
134,,,,,,,,,,,,,-0.38753122,0.15544786,0.0000017695587,-0.00000017897909,-0.010121524,0.011912048,0.12932761,0.375355,0.0000053635526,-0.0000038176336,-0.0008312762,-0.009974599,0.17446505,0.6148795,0.00005185876,-0.00006966231,0.18773314,0.45608532,-0.52570295,-0.14847268,-0.000000425877,0.00000040962362,-0.00050896406,-0.0010277182,0.000004515052,0.0000010766089,0.000049203634,0.0000005848706,-0.00008339435,-0.00010950491,-0.0000009164214,0.0000014640391
135,,,,,,,,,,,,,-0.38753107,0.15544786,0.0000016400932,-0.00000019495651,-0.010121375,0.011912048,0.12932833,0.37535477,0.000009182937,-0.0000020514842,-0.0008305609,-0.009974837,0.17446807,0.6148739,0.000024457077,-0.000058227677,0.18773617,0.45607972,-0.52570295,-0.14847268,-0.00000042595107,0.0000002599065,-0.00050896406,-0.0010277182,0.0000031292439,-0.0000006072223,0.00005160272,0.000008117408,-0.0001443699,-0.000059809536,-0.000001065433,-0.00000047311187
136,,,,,,,,,,,,,-0.38753092,0.15544786,0.0000014059036,-0.00000016968669,-0.010121226,0.011912048,0.12932932,0.37535468,0.0000118984635,-0.00000043853493,-0.00082956254,-0.009974927,0.17446882,0.6148694,-0.00000035889525,-0.00004494443,0.18773691,0.45607525,-0.52570295,-0.14847268,-0.000000341815,0.00000032494253,-0.00050896406,-0.0010277182,0.000001758337,-0.00000023469329,0.000050112605,0.000011000782,-0.00018701702,-0.0000127367675,-0.00000022351742,0.0000013001263
137,,,,,,,,,,,,,-0.38753077,0.15544786,0.000001125208,-0.00000021480935,-0.010121077,0.011912048,0.12933049,0.3753547,0.000013595362,0.0000008684071,-0.00082840025,-0.009974897,0.17446752,0.6148662,-0.000021548773,-0.000030934836,0.18773562,0.45607203,-0.52570295,-0.14847268,-0.00000033682753,0.0000002709015,-0.00050896406,-0.0010277182,0.00000070780516,-0.0000008754432,0.00004671514,0.000011973083,-0.00021279603,0.000027734786,-0.0000008046627,0.0000002719462
138,,,,,,,,,,,,,-0.38753068,0.15544786,0.0000006822285,-0.00000018159608,-0.010120988,0.011912048,0.12933175,0.37535486,0.000014130427,0.000001949569,-0.00082713366,-0.009974748,0.17446454,0.61486423,-0.000038418697,-0.00001706744,0.18773264,0.45607007,-0.52570295,-0.14847268,-0.00000030477477,0.00000024080154,-0.00050896406,-0.0010277182,-0.000001616776,-0.00000020489097,0.000039339066,0.000012982637,-0.0002225712,0.000061336905,-0.00000052154064,0.00000037625432
139,,,,,,,,,,,,,-0.38753068,0.15544786,0.00000039991266,-0.00000007621989,-0.010120988,0.011912048,0.129333,0.37535506,0.000013747927,0.0000025972727,-0.00082588196,-0.009974539,0.17446035,0.61486346,-0.000050569717,-0.0000041977682,0.18772845,0.4560693,-0.52570295,-0.14847268,-0.0000002486977,0.00000018395392,-0.00050896406,-0.0010277182,-0.0000011175871,0.00000059977174,0.000031501055,0.0000113509595,-0.00021755695,0.00008602813,-0.00000020116568,0.000000033527613
140,,,,,,,,,,,,,-0.38753068,0.15544786,0.00000031036527,-0.000000055302266,-0.010120988,0.011912048,0.12933417,0.37535533,0.000012561021,0.0000029470775,-0.00082471967,-0.009974271,0.17445536,0.61486375,-0.000057961148,0.0000070608316,0.18772346,0.4560696,-0.52570295,-0.14847268,-0.00000018652327,0.0000001457885,-0.00050896406,-0.0010277182,0.00000010430813,0.000000018626451,0.000022500753,0.000009991229,-0.00020033866,0.00010209158,0,0.000000078231096
141,,,,,,,,,,,,,-0.38753068,0.15544786,0.00000019105066,0.0000000676743,-0.010120988,0.011912048,0.1293352,0.37535563,0.000010977939,0.0000032202338,-0.0008236915,-0.009973973,0.17444997,0.61486495,-0.00006089256,0.00001623941,0.18771806,0.45607078,-0.52570295,-0.14847268,-0.00000006911195,0.00000013206565,-0.00050896406,-0.0010277182,-0.0000004172325,0.0000010915101,0.000015571713,0.000010099262,-0.00017421693,0.00010943785,0.00000070780516,0.00000022724271
142,,,,,,,,,,,,,-0.38753068,0.15544786,-0.0000000094489145,0.00000017927823,-0.010120988,0.011912048,0.12933606,0.37535593,0.0000089636105,0.0000032161129,-0.0008228272,-0.009973675,0.17444456,0.61486685,-0.00005975027,0.000023157614,0.18771265,0.4560727,-0.52570295,-0.14847268,-0.0000000108557705,0.000000096441546,-0.00050896406,-0.0010277182,-0.000001527369,0.0000012852252,0.000007301569,0.000008009374,-0.00014080852,0.00010978058,0.00000040978193,-0.000000026077032
143,,,,,,,,,,,,,-0.38753068,0.15544786,-0.0000002380547,0.00000025255036,-0.010120988,0.011912048,0.12933673,0.37535623,0.0000066571424,0.0000031113211,-0.00082215667,-0.009973377,0.17443945,0.61486924,-0.000055258413,0.000027711476,0.18770754,0.45607507,-0.52570295,-0.14847268,-0.00000004837496,0.0000000458816,-0.00050896406,-0.0010277182,-0.00000230968,0.000001180917,-0.0000006556511,0.00000699237,-0.00010445714,0.000103432685,-0.00000040233135,-0.0000002644956
144,,,,,,,,,,,,,-0.38753068,0.15544786,-0.0000004706038,0.00000035369808,-0.010120988,0.011912048,0.12933719,0.37535653,0.0000042656793,0.000002671002,-0.00082169473,-0.009973079,0.1744349,0.61487186,-0.000048158283,0.00002997055,0.187703,0.4560777,-0.52570295,-0.14847268,0.00000003598941,0.00000004521454,-0.00050896406,-0.0010277182,-0.0000029206276,0.000001642853,-0.0000072717667,0.000003375113,-0.00006714463,0.000091869384,0.0000007227063,0.00000010803342
145,,,,,,,,,,,,,-0.38753068,0.15544787,-0.0000007120708,0.0000003818752,-0.010120988,0.011912063,0.12933744,0.37535667,0.0000019684232,0.0000020922864,-0.0008214414,-0.00997293,0.1744311,0.6148746,-0.00003921294,0.000030118114,0.1876992,0.45608044,-0.52570295,-0.14847268,0.00000007467577,0.000000046204363,-0.00050896406,-0.0010277182,-0.0000035911798,0.0000011660159,-0.000012308359,0.0000008903444,-0.00003094226,0.00007640198,0.00000047683716,0.00000012293458
146,,,,,,,,,,,,,-0.38753077,0.1554479,-0.0000009870486,0.00000040449802,-0.010121077,0.011912093,0.1293375,0.37535682,-0.00000014492895,0.0000018750615,-0.0008213818,-0.009972781,0.1744282,0.6148772,-0.000029317318,0.00002842574,0.1876963,0.45608306,-0.52570295,-0.14847268,0.00000016851061,0.000000029065333,-0.00050896406,-0.0010277182,-0.000004529953,0.000001180917,-0.000016212463,0.0000030584633,0.000000923872,0.000058371574,0.0000011250377,-0.000000055879354
147,,,,,,,,,,,,,-0.38753092,0.1554479,-0.0000009727445,0.00000035291993,-0.010121226,0.011912093,0.12933737,0.37535697,-0.0000019638912,0.000001476704,-0.0008215159,-0.009972632,0.17442617,0.61487955,-0.00001908599,0.000025319154,0.18769427,0.45608538,-0.52570295,-0.14847268,0.0000000332507,0.000000025151758,-0.00050896406,-0.0010277182,-0.0000023245811,0.0000004954636,-0.000018551946,0.00000070407987,0.000029020011,0.000039998442,-0.0000009313226,0.000000033527613
148,,,,,,,,,,,,,-0.38753092,0.15544793,-0.0000004911397,0.00000040662357,-0.010121226,0.011912122,0.12933713,0.37535712,-0.000003272979,0.00000090897004,-0.00082175434,-0.009972483,0.17442505,0.61488163,-0.00000916316,0.00002118766,0.18769315,0.45608747,-0.52570295,-0.14847268,0.00000007262173,0.00000006393983,-0.00050896406,-0.0010277182,0.0000023841858,0.0000014193356,-0.000018000603,-0.0000019855797,0.000051513314,0.000021982938,0.00000047683716,0.00000045076013
149,,,,,,,,,,,,,-0.38753092,0.15544793,-0.00000059932273,0.0000003485535,-0.010121226,0.011912122,0.12933677,0.37535712,-0.0000043576124,0.00000014528571,-0.00082211196,-0.009972483,0.17442477,0.6148832,-0.00000016684771,0.000016417123,0.18769287,0.45608902,-0.52570295,-0.14847268,0.00000012152152,0.000000036406473,-0.00050896406,-0.0010277182,-0.00000230968,0.00000043585896,-0.000019028783,-0.000005364418,0.000067055225,0.000005263835,0.00000067055225,-0.000000115484
150,,,,,,,,,,,,,-0.38753092,0.15544793,-0.0000007139876,0.00000025135682,-0.010121226,0.011912122,0.12933634,0.37535712,-0.0000049743917,-0.00000031497376,-0.0008225441,-0.009972483,0.17442521,0.6148844,0.000007507239,0.000011350602,0.18769331,0.4560902,-0.52570295,-0.14847268,0.00000006208389,0.00000013645587,-0.00050896406,-0.0010277182,-0.000002644956,-0.00000010058284,-0.00001706183,-0.0000042393804,0.00007632375,-0.000009622425,-0.00000029057264,0.0000010915101
151,,,,,,,,,,,,,-0.38753098,0.15544793,-0.00000082606346,0.00000020528145,-0.010121286,0.011912122,0.1293359,0.37535712,-0.000005109151,-0.00000068922566,-0.00082299113,-0.009972483,0.17442626,0.6148851,0.000013641295,0.0000063705365,0.18769436,0.45609093,-0.52570295,-0.14847268,0.0000000949917,0.00000006099119,-0.00050896406,-0.0010277182,-0.0000029057264,0.00000016763806,-0.000013783574,-0.000004529953,0.00008010864,-0.000021424145,0.00000048428774,-0.00000041350722
152,,,,,,,,,,,,,-0.38753098,0.15544793,-0.0000006582906,0.0000001886063,-0.010121286,0.011912122,0.12933545,0.375357,-0.000005019486,-0.0000011479835,-0.00082343817,-0.009972602,0.17442775,0.6148854,0.000018082394,0.0000017533389,0.18769585,0.45609123,-0.52570295,-0.14847268,-0.0000000010268568,0.000000002902551,-0.00050896406,-0.0010277182,-0.0000003874302,0.000000346452,-0.0000118762255,-0.0000063106418,0.00007851422,-0.000030245632,-0.0000007227063,-0.00000042840838
153,,,,,,,,,,,,,-0.38753098,0.15544793,-0.000000546617,0.00000019100108,-0.010121286,0.011912122,0.12933502,0.37535685,-0.000004688486,-0.000001128091,-0.0008238703,-0.009972751,0.17442954,0.6148853,0.000020783646,-0.0000023845814,0.18769763,0.4560911,-0.52570295,-0.14847268,-0.000000022376824,0.00000008301571,-0.00050896406,-0.0010277182,-0.0000005289912,0.0000004954636,-0.00000923872,-0.0000026710331,0.00007221848,-0.000036995858,-0.00000021606684,0.000000808388
154,,,,,,,,,,,,,-0.38753098,0.15544793,-0.00000050682024,0.00000013468267,-0.010121286,0.011912122,0.12933464,0.3753567,-0.000004027474,-0.0000010800164,-0.00082424283,-0.0099729,0.17443147,0.61488485,0.000021916254,-0.0000057353814,0.18769957,0.4560907,-0.52570295,-0.14847268,-0.000000029448602,0.00000009243665,-0.00050896406,-0.0010277182,-0.0000009685755,-0.00000008568168,-0.0000051110983,-0.0000023394823,0.00006328523,-0.00003946945,-0.00000012665987,0.0000003017485
155,,,,,,,,,,,,,-0.38753098,0.15544793,-0.0000004248187,0.0000001177758,-0.010121286,0.011912122,0.12933435,0.37535655,-0.0000032232615,-0.0000009463581,-0.00082454085,-0.009973049,0.17443343,0.61488414,0.000021571388,-0.000008260403,0.18770152,0.45608997,-0.52570295,-0.14847268,-0.000000024321624,0.00000011142327,-0.00050896406,-0.0010277182,-0.00000044703484,0.00000016763806,-0.000002026558,-0.0000013634562,0.00005134195,-0.00003958866,-0.000000022351742,0.0000004209578
156,,,,,,,,,,,,,-0.38753098,0.15544793,-0.0000004184518,0.0000001006253,-0.010121286,0.011912122,0.12933412,0.37535655,-0.000002459169,-0.0000006449486,-0.0008247644,-0.009973049,0.17443529,0.6148833,0.000019975354,-0.000009932142,0.18770339,0.45608914,-0.52570295,-0.14847268,-0.00000015831213,0.00000021208999,-0.00050896406,-0.0010277182,-0.0000009983778,0.00000012293458,-0.0000004172325,0.0000006482005,0.00003796816,-0.000037368387,-0.0000014007092,0.0000012852252
157,,,,,,,,,,,,,-0.38753098,0.15544793,-0.0000003048981,0.000000023687441,-0.010121286,0.011912122,0.12933397,0.3753565,-0.0000017564599,-0.0000008852977,-0.0008249134,-0.009973109,0.17443693,0.61488235,0.000017497578,-0.000010695698,0.18770503,0.4560882,-0.52570295,-0.14847268,-0.00000007775589,0.00000018775225,-0.00050896406,-0.0010277182,0.00000008940697,-0.00000051781535,0.0000008791685,-0.000004015863,0.00002516061,-0.000032465905,0.00000040978193,0.00000028684735
158,,,,,,,,,,,,,-0.38753098,0.15544793,-0.00000020334159,-0.00000000868398,-0.010121286,0.011912122,0.12933385,0.3753564,-0.0000009984602,-0.00000083943445,-0.0008250326,-0.009973198,0.17443831,0.6148814,0.000014346567,-0.000010788547,0.18770641,0.45608723,-0.52570295,-0.14847268,-0.00000001063321,0.00000016949895,-0.00050896406,-0.0010277182,0.00000025331974,-0.0000002644956,0.0000031888485,-0.0000017546117,0.000012233853,-0.000027667731,0.00000047683716,0.00000028684735
159,,,,,,,,,,,,,-0.38753098,0.15544793,-0.00000015250619,0.000000013231053,-0.010121286,0.011912122,0.12933381,0.3753564,-0.00000019601217,-0.00000067018135,-0.0008250773,-0.009973198,0.17443936,0.6148805,0.00001076812,-0.000010242766,0.18770745,0.45608634,-0.52570295,-0.14847268,-0.00000014879089,0.00000015580896,-0.00050896406,-0.0010277182,0,0.00000019744039,0.000005528331,-0.00000040605664,0.00000008195639,-0.000021513551,-0.0000014081597,0.00000028684735
160,,,,,,,,,,,,,-0.38753098,0.15544793,-0.00000007116628,-0.000000025466969,-0.010121286,0.011912122,0.12933384,0.3753564,0.0000005712268,-0.0000006918808,-0.0008250475,-0.009973198,0.17444012,0.6148796,0.000007116455,-0.000009136056,0.18770821,0.45608544,-0.52570295,-0.14847268,-0.000000042302773,0.0000001947153,-0.00050896406,-0.0010277182,0.00000043213367,-0.00000035390258,0.0000071823597,-0.0000018924475,-0.000009596348,-0.000014539808,0.000000692904,0.0000007785857
161,,,,,,,,,,,,,-0.38753098,0.15544793,-0.000000016866867,-0.000000027668396,-0.010121286,0.011912122,0.12933391,0.3753564,0.000001107913,-0.00000071150805,-0.000824973,-0.009973198,0.17444055,0.6148789,0.0000035186545,-0.00000763845,0.18770865,0.45608473,-0.52570295,-0.14847268,-0.000000044393072,0.00000013746832,-0.00050896406,-0.0010277182,0.00000036507845,-0.00000008568168,0.0000067949295,-0.000001925975,-0.000018186867,-0.000007864088,-0.00000012665987,-0.00000008568168
162,,,,,,,,,,,,,-0.38753098,0.15544793,0.000000055895192,-0.000000002497375,-0.010121286,0.011912122,0.12933403,0.3753564,0.0000015372495,-0.00000069754384,-0.0008248538,-0.009973198,0.17444067,0.6148783,0.00000019967092,-0.000005938572,0.18770877,0.45608413,-0.52570295,-0.14847268,-0.00000005043114,0.00000017499936,-0.00050896406,-0.0010277182,0.0000006854534,0.00000018253922,0.0000070631504,-0.0000016391277,-0.0000243932,-0.0000020973384,-0.00000017136335,0.000000718981
163,,,,,,,,,,,,,-0.38753098,0.15544793,0.00000010897663,-0.00000007302607,-0.010121286,0.011912122,0.12933418,0.3753564,0.000001842861,-0.0000006144274,-0.00082470477,-0.009973198,0.1744405,0.614878,-0.0000026702915,-0.000004121261,0.1877086,0.45608383,-0.52570295,-0.14847268,-0.000000095192824,0.00000015993427,-0.00050896406,-0.0010277182,0.00000067055225,-0.00000071153045,0.0000068992376,-0.0000009126961,-0.000028200448,0.0000033266842,-0.0000005736947,0.00000028684735
164,,,,,,,,,,,,,-0.38753098,0.15544793,0.00000017113943,-0.00000008717958,-0.010121286,0.011912122,0.12933435,0.3753564,0.0000019468998,-0.0000004909954,-0.00082454085,-0.009973198,0.17444013,0.6148777,-0.0000049315418,-0.0000023499852,0.18770823,0.45608354,-0.52570295,-0.14847268,-0.00000010566729,0.00000012032324,-0.00050896406,-0.0010277182,0.0000008940697,-0.00000032410026,0.00000564754,-0.0000003017485,-0.000029288232,0.0000074096024,-0.0000003427267,0.0000000037252903
165,,,,,,,,,,,,,-0.38753098,0.15544793,0.00000025277927,-0.000000018818554,-0.010121286,0.011912122,0.12933452,0.3753564,0.0000019668146,-0.0000003470124,-0.00082436204,-0.009973198,0.17443958,0.61487764,-0.0000066535567,-0.00000067582175,0.18770768,0.45608348,-0.52570295,-0.14847268,-0.000000050193215,0.00000014127892,-0.00050896406,-0.0010277182,0.000001244247,0.0000004656613,0.000005066395,0.00000021234155,-0.000029549003,0.000010866672,0.00000029057264,0.00000051036477
166,,,,,,,,,,,,,-0.38753098,0.15544793,0.0000001635074,-0.000000042053593,-0.010121286,0.011912122,0.12933467,0.3753564,0.000001796976,-0.00000017383258,-0.000824213,-0.009973198,0.17443892,0.61487764,-0.000007673866,0.0000007764962,0.18770702,0.45608348,-0.52570295,-0.14847268,-0.00000005105596,0.00000022107066,-0.00050896406,-0.0010277182,-0.00000026077032,-0.00000027939677,0.0000032186508,0.00000086426735,-0.000026836991,0.000012833625,-0.00000013411045,0.0000011511147
167,,,,,,,,,,,,,-0.38753098,0.15544793,0.00000019192098,-0.0000000073258075,-0.010121286,0.011912122,0.12933482,0.3753564,0.0000015652888,-0.000000036124597,-0.000824064,-0.009973198,0.17443821,0.61487776,-0.000008077746,0.0000019625923,0.1877063,0.4560836,-0.52570295,-0.14847268,-0.000000021155632,0.0000001557447,-0.00050896406,-0.0010277182,0.000000692904,0.00000024214387,0.0000021755695,0.00000094249845,-0.00002322346,0.000013802201,0.00000017136335,-0.00000010058284
168,,,,,,,,,,,,,-0.38753098,0.15544793,0.00000012605935,0.000000012759567,-0.010121286,0.011912122,0.12933497,0.3753564,0.0000012827451,0.00000027838036,-0.000823915,-0.009973198,0.17443748,0.61487806,-0.000007943306,0.0000028804764,0.18770558,0.4560839,-0.52570295,-0.14847268,-0.000000035238234,0.000000109730486,-0.00050896406,-0.0010277182,-0.00000017881393,0.00000018253922,0.0000010877848,0.000003054738,-0.000018849969,0.000014085323,-0.0000001937151,-0.000000070780516
169,,,,,,,,,,,,,-0.38753098,0.15544793,0.00000016308985,0.000000029313712,-0.010121286,0.011912122,0.12933505,0.3753564,0.0000008845727,0.00000039616734,-0.0008238405,-0.009973198,0.17443681,0.61487836,-0.0000073097594,0.0000034779923,0.1877049,0.4560842,-0.52570295,-0.14847268,-0.000000038349608,0.00000011843319,-0.00050896406,-0.0010277182,0.0000006854534,0.00000019744039,-0.0000007748604,0.000001873821,-0.000013522804,0.000013176352,-0.00000011920929,0.00000036135316
170,,,,,,,,,,,,,-0.38753098,0.15544793,0.00000012082724,0.000000052160136,-0.010121286,0.011912122,0.12933512,0.3753564,0.00000055167084,0.00000051431,-0.000823766,-0.009973198,0.17443621,0.61487865,-0.0000063257257,0.000003771157,0.18770431,0.4560845,-0.52570295,-0.14847268,0.000000028607264,0.0000001517823,-0.00050896406,-0.0010277182,-0.000000014901161,0.0000003017485,-0.0000011175871,0.0000021718442,-0.000008434057,0.000011626631,0.0000005736947,0.00000062957406
171,,,,,,,,,,,,,-0.38753098,0.15544793,0.00000007422917,0.00000002608159,-0.010121286,0.011912122,0.12933512,0.3753564,0.00000016937406,0.0000005686443,-0.000823766,-0.009973198,0.1744357,0.61487895,-0.000005103413,0.0000038181774,0.1877038,0.4560848,-0.52570295,-0.14847268,-0.0000000575207,0.00000013209065,-0.00050896406,-0.0010277182,-0.00000016391277,-0.00000013038516,-0.0000024437904,0.0000018291175,-0.0000035911798,0.000009898096,-0.00000078976154,0.00000018253922
