timestep,,,,,,,,,,,,,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7
60,,,,,,,,,,,,,-0.5442044,-0.3063385,0.0005117043,0.0014575663,0.001236856,-0.0041092336,-0.86343974,-0.14936994,-0.025940424,0.017832844,-0.7127975,0.16344704,-0.09582634,0.5676398,-0.0028503581,-0.003722189,-0.009091102,0.0040915012,0.17768353,0.48326018,0.07770168,0.1162749,0.6592765,0.047607064,0.001939786,0.004426536,-0.009762066,0.09598171,-0.018938825,-0.015774978,0.18635707,0.38886967
61,,,,,,,,,,,,,-0.5441524,-0.30620006,0.0006122112,0.0015787657,0.0012888908,-0.003970802,-0.86534613,-0.14733702,-0.018803103,0.024965603,-0.7147039,0.16547996,-0.096186824,0.56726724,-0.004582852,-0.004349478,-0.009451583,0.0037189126,0.18451738,0.4946632,0.07504676,0.1319129,0.6661103,0.05901009,0.0022843292,0.0048559112,0.0065221605,0.11590972,-0.024450837,-0.015578362,0.16770494,0.4470671
62,,,,,,,,,,,,,-0.5440903,-0.3060505,0.000729356,0.0017029076,0.0013509989,-0.0038212538,-0.8666135,-0.1446347,-0.011721438,0.032556087,-0.7159713,0.16818228,-0.09669374,0.56687796,-0.0061571714,-0.0043131458,-0.009958498,0.0033296347,0.19097205,0.5075637,0.0700539,0.14905217,0.672565,0.07191059,0.0027019763,0.005188333,0.023808897,0.13831884,-0.02720032,-0.010510366,0.13768828,0.50117487
63,,,,,,,,,,,,,-0.54401696,-0.30589116,0.00085769175,0.0018045352,0.0014243126,-0.0036619008,-0.86723715,-0.14121194,-0.0045337295,0.04076784,-0.71659493,0.17160504,-0.097308,0.56652737,-0.00715909,-0.00368695,-0.010572761,0.0029790401,0.19680786,0.5220269,0.062236607,0.16652721,0.67840075,0.086373776,0.003106748,0.005273543,0.04257348,0.16350774,-0.025412124,-0.0045209033,0.096961804,0.54738104
64,,,,,,,,,,,,,-0.5439332,-0.30572614,0.00096689846,0.0018481775,0.0015080571,-0.0034968853,-0.86719733,-0.13700491,0.0029305916,0.04973309,-0.7165551,0.17581207,-0.09795757,0.56625676,-0.007246473,-0.0026660978,-0.011222325,0.002708435,0.20176946,0.5380237,0.05157491,0.18335043,0.68336236,0.10237059,0.0032362973,0.0049477634,0.06330889,0.19157211,-0.018771559,0.0009911541,0.048974596,0.5845504
65,,,,,,,,,,,,,-0.54384124,-0.3055636,0.001049355,0.0017846641,0.0016000271,-0.0033343434,-0.86645955,-0.13194257,0.010830973,0.059505753,-0.71581733,0.1808744,-0.09854716,0.5660705,-0.0062032775,-0.0017716317,-0.0118119195,0.0025221705,0.20560561,0.555456,0.038148258,0.19886284,0.6871985,0.11980286,0.0032418107,0.0039853095,0.086330295,0.22205928,-0.0076842285,0.0022794155,-0.005329186,0.61349994
66,,,,,,,,,,,,,-0.5437456,-0.30541727,0.0010687949,0.001546023,0.0016956925,-0.003188014,-0.8649769,-0.12595764,0.019295674,0.069995955,-0.71433467,0.18685934,-0.098975755,0.56590974,-0.0040417225,-0.0017934531,-0.012240514,0.0023614168,0.20806524,0.5741939,0.021919614,0.21286523,0.68965816,0.13854077,0.0028177872,0.0020752482,0.111724444,0.2536664,0.0061073587,-0.004647292,-0.0669158,0.6371809
67,,,,,,,,,,,,,-0.5436559,-0.3053059,0.00096013694,0.001082693,0.0017853975,-0.0030766428,-0.86269456,-0.11900388,0.028391294,0.08089802,-0.71205235,0.1938131,-0.09915874,0.5656523,-0.0010290478,-0.0033934012,-0.0124235,0.0021039844,0.20888971,0.594128,0.0027811334,0.22580218,0.6904826,0.15847489,0.0015854078,-0.00076824037,0.13919538,0.28401053,0.020022443,-0.020483114,-0.13658576,0.6615325
68,,,,,,,,,,,,,-0.54358673,-0.30525464,0.0006732519,0.00031316135,0.0018545389,-0.0030253828,-0.8595589,-0.11108219,0.03806572,0.09157904,-0.70891666,0.20173478,-0.09904455,0.56516016,0.002417682,-0.0065055373,-0.012309305,0.0016118288,0.20776965,0.61522985,-0.020058172,0.23879589,0.6893626,0.17957672,-0.00046850738,-0.004988584,0.16772252,0.30905515,0.03189468,-0.03960487,-0.22144023,0.6944424
69,,,,,,,,,,,,,-0.5435573,-0.30528957,0.00015378711,-0.0007385613,0.0018839836,-0.003060311,-0.85553426,-0.10227899,0.04804446,0.10093028,-0.70489204,0.21053798,-0.098599285,0.56435174,0.0062122447,-0.010220659,-0.011864044,0.000803411,0.2042818,0.6375865,-0.048101626,0.25321195,0.6858747,0.20193335,-0.0035115187,-0.009734323,0.19495164,0.3224601,0.04398983,-0.053415056,-0.33057997,0.74115044
70,,,,,,,,,,,,,-0.543585,-0.30542094,-0.0005397932,-0.0018200226,0.0018562675,-0.0031916797,-0.850632,-0.092809506,0.05768101,0.10735966,-0.6999898,0.22000748,-0.097734064,0.5632049,0.011314168,-0.014004113,-0.010998823,-0.00034344196,0.197924,0.6613421,-0.08191208,0.26932102,0.6795169,0.22568896,-0.006551336,-0.012661016,0.21647663,0.31661943,0.06654983,-0.06338618,-0.4583587,0.7941209
71,,,,,,,,,,,,,-0.5436715,-0.30562884,-0.0011718597,-0.0025550213,0.0017697811,-0.0033995807,-0.8449244,-0.08301194,0.066287465,0.109612964,-0.6942822,0.22980504,-0.09644759,0.56173843,0.015784195,-0.017438486,-0.009712346,-0.001809895,0.18837136,0.6865135,-0.11825457,0.28486264,0.6699643,0.25086036,-0.007670148,-0.011900042,0.23026706,0.29093227,0.07298568,-0.069354,-0.56820506,0.8287186
72,,,,,,,,,,,,,-0.5437953,-0.305868,-0.0014777725,-0.0027085096,0.0016459823,-0.0036387444,-0.8385437,-0.073280506,0.07320002,0.10738419,-0.6879015,0.23953646,-0.09505911,0.5601571,0.01524918,-0.017637176,-0.008323871,-0.0033912063,0.17571178,0.7128141,-0.15186581,0.29591212,0.6573047,0.27716097,-0.0059887795,-0.007922435,0.23484415,0.25174487,0.034110352,-0.045583107,-0.6317488,0.8226515
73,,,,,,,,,,,,,-0.543919,-0.30608234,-0.0013240336,-0.0022182113,0.001522243,-0.0038530827,-0.83167124,-0.06396505,0.07794116,0.10156535,-0.681029,0.24885193,-0.093870185,0.5586977,0.012190837,-0.015506577,-0.007134944,-0.004850626,0.16029583,0.739707,-0.18099965,0.30025876,0.64188874,0.30405387,-0.0021570441,-0.0018682868,0.23041148,0.21027213,0.007539539,-0.02278696,-0.67100286,0.7832469
74,,,,,,,,,,,,,-0.54401064,-0.3062313,-0.0008639262,-0.0013732064,0.0014306307,-0.0040020347,-0.82451063,-0.055300627,0.08037358,0.09362443,-0.6738684,0.25751635,-0.09286231,0.55739653,0.010702558,-0.013932912,-0.006127067,-0.0061517954,0.14244086,0.7667103,-0.20708317,0.2999253,0.6240338,0.33105716,0.0012909912,0.0029045225,0.21917692,0.17450416,0.01559428,-0.02302981,-0.7133343,0.7473122
75,,,,,,,,,,,,,-0.54405683,-0.30630273,-0.00033676618,-0.00050399365,0.0013844371,-0.004073471,-0.81725824,-0.0473976,0.08068617,0.08490495,-0.666616,0.26541936,-0.09204159,0.55626065,0.008327433,-0.011965029,-0.005306348,-0.007287681,0.12237074,0.79354227,-0.23096035,0.29723668,0.6039637,0.35788915,0.0031117846,0.0052591115,0.20405988,0.14686638,0.003005138,-0.015153436,-0.7564796,0.72292733
76,,,,,,,,,,,,,-0.54406106,-0.30630416,0.00009780537,0.00022823282,0.0013802052,-0.0040749013,-0.81008637,-0.040269896,0.07918746,0.07634254,-0.65944415,0.27254707,-0.09157887,0.5555478,0.0035484112,-0.0058987914,-0.00484363,-0.008000553,0.10031598,0.81998265,-0.25209925,0.2920556,0.5819089,0.38432953,0.0035038,0.006062281,0.18672849,0.12663843,-0.026971636,0.030749802,-0.7887897,0.6912806
77,,,,,,,,,,,,,-0.54403645,-0.30625296,0.00036088156,0.0007393748,0.0014048219,-0.004023701,-0.8031402,-0.033873033,0.07617482,0.06844312,-0.652498,0.27894396,-0.09145125,0.5554977,0.00035278502,0.0021159174,-0.004716009,-0.008050621,0.07661419,0.84567136,-0.26898012,0.28211805,0.5582071,0.41001824,0.0028752754,0.0056820014,0.16784231,0.11186216,-0.023085233,0.06540011,-0.79905707,0.63076377
78,,,,,,,,,,,,,-0.54399735,-0.30616802,0.0004721767,0.0010456992,0.0014439225,-0.0039387643,-0.7965253,-0.028127719,0.072161354,0.061533656,-0.6458831,0.28468925,-0.09132783,0.5561255,0.0018805639,0.0094053475,-0.00459259,-0.007422805,0.0517715,0.86991096,-0.2795547,0.26293382,0.5333644,0.43425784,0.0020151557,0.004911681,0.15030245,0.1020132,0.016159752,0.0781841,-0.77819633,0.5134529
79,,,,,,,,,,,,,-0.54395354,-0.30606353,0.00049352535,0.0012182352,0.0014877319,-0.0038342774,-0.7902871,-0.022927307,0.067890756,0.05590674,-0.63964486,0.28988966,-0.090912506,0.5572335,0.0059818598,0.013763794,-0.004177265,-0.006314814,0.026281701,0.8918142,-0.2850526,0.23358646,0.5078746,0.45616105,0.0013939282,0.004339608,0.13769737,0.09756501,0.045714367,0.06709785,-0.75386554,0.36386088
80,,,,,,,,,,,,,-0.54390985,-0.30594695,0.0004812038,0.0013335027,0.0015314221,-0.0037176907,-0.7844341,-0.018160872,0.063605025,0.05148725,-0.63379186,0.2946561,-0.09019186,0.5585185,0.009019764,0.014535143,-0.0034566224,-0.0050297976,0.00033578603,0.910749,-0.28990564,0.19878681,0.4819287,0.4750959,0.001110598,0.004198262,0.1268696,0.09557192,0.045333687,0.042122975,-0.7611621,0.23596981
81,,,,,,,,,,,,,-0.5438677,-0.30581993,0.00046135896,0.0014497562,0.0015735626,-0.0035906732,-0.77896446,-0.013728594,0.059358507,0.048127685,-0.62832224,0.2990884,-0.08931603,0.5596859,0.010087308,0.012187798,-0.0025807917,-0.0038624406,-0.026146393,0.92639786,-0.29641685,0.1614203,0.45544654,0.49074474,0.0010045614,0.004496291,0.11654747,0.09512248,0.03322485,0.012864409,-0.78987604,0.12330202
82,,,,,,,,,,,,,-0.54382753,-0.30568096,0.0004393258,0.0015915532,0.0016137362,-0.003451705,-0.7738778,-0.009546383,0.05509947,0.04563968,-0.6232356,0.3032706,-0.088431165,0.56053966,0.009704105,0.008136179,-0.0016959235,-0.0030086637,-0.05332643,0.93856704,-0.3047923,0.12210913,0.4282665,0.50291395,0.0009330657,0.005042361,0.10580597,0.09543921,0.021386238,-0.010046707,-0.8247966,0.0104390355
83,,,,,,,,,,,,,-0.5437896,-0.3055275,0.00041214065,0.0017617572,0.0016516447,-0.0032982528,-0.7691714,-0.005542366,0.050889544,0.04391378,-0.6185292,0.3072746,-0.087641105,0.5610755,0.008315675,0.0048633288,-0.00090586394,-0.002472818,-0.08133492,0.9470706,-0.31441197,0.080671854,0.400258,0.5114175,0.0008264629,0.0056809247,0.09564938,0.096840255,0.010375977,-0.012388062,-0.8581771,-0.10910015
84,,,,,,,,,,,,,-0.5437547,-0.30535847,0.0003755066,0.0019364302,0.001686573,-0.003129214,-0.76483697,-0.0016523805,0.046796698,0.0428762,-0.61419475,0.3111646,-0.087073386,0.56147057,0.0053042043,0.0041524083,-0.0003381446,-0.0020777583,-0.110232964,0.9517304,-0.32442796,0.037327707,0.37135994,0.5160773,0.0006640105,0.0061511216,0.08629545,0.09940855,-0.009325517,0.0050491225,-0.88618994,-0.23176196
85,,,,,,,,,,,,,-0.5437236,-0.30517375,0.00033078445,0.002110323,0.0017176867,-0.0029444993,-0.7608801,0.0021722117,0.042547658,0.0423051,-0.6102379,0.31498918,-0.08690988,0.5618497,0.0000729023,0.0042429427,-0.00017464161,-0.0016986132,-0.14000303,0.95244,-0.3339534,-0.00683601,0.3415899,0.51678693,0.00049154455,0.0065800007,0.07450142,0.10147958,-0.03905251,0.011286364,-0.9063246,-0.34831792
86,,,,,,,,,,,,,-0.543697,-0.30497277,0.0002787028,0.0022946892,0.0017442703,-0.0027435124,-0.7573374,0.005956094,0.037772022,0.04191215,-0.6066952,0.31877306,-0.08727217,0.5621615,-0.0060744993,0.0030750618,-0.0005369261,-0.0013868213,-0.17054352,0.9492172,-0.34203166,-0.050295845,0.3110494,0.5135641,0.00030614436,0.0071194684,0.05861274,0.10183325,-0.061291765,-0.0010714564,-0.91566545,-0.45168838
87,,,,,,,,,,,,,-0.54367554,-0.30475476,0.00021872623,0.0024861284,0.001765728,-0.0025255084,-0.75428075,0.009693641,0.03205841,0.04133638,-0.6036385,0.32251063,-0.08809855,0.5623296,-0.010735875,0.001265072,-0.0013633072,-0.0012187362,-0.20164135,0.9421664,-0.3472815,-0.09236543,0.27995157,0.50651324,0.00009699166,0.0076511125,0.037293945,0.09902265,-0.061800018,-0.010412246,-0.90757746,-0.5464355
88,,,,,,,,,,,,,-0.5436598,-0.30452058,0.00015282558,0.0026599283,0.0017814636,-0.0022913218,-0.7518175,0.013344041,0.025025291,0.040171806,-0.6011753,0.32616103,-0.08916385,0.56240606,-0.01238704,0.0006419425,-0.0024286062,-0.0011422634,-0.23293632,0.93144864,-0.3479424,-0.13244697,0.2486566,0.49579552,-0.00011219084,0.007953323,0.009814879,0.0916952,-0.04335136,-0.0030686164,-0.8748127,-0.631729
89,,,,,,,,,,,,,-0.54365,-0.30427366,0.00008613265,0.0027848207,0.0017912984,-0.0020444095,-0.7500881,0.016827079,0.016311888,0.037964743,-0.5994459,0.32964405,-0.09020448,0.56253445,-0.01115035,0.0018190701,-0.0034692362,-0.001013875,-0.26403475,0.9173716,-0.34433568,-0.16839421,0.21755818,0.48171845,-0.0002848655,0.007898748,-0.024570778,0.078358956,-0.018600717,0.013376134,-0.83378917,-0.6905898
90,,,,,,,,,,,,,-0.5436461,-0.3040216,0.000020541233,0.0028090437,0.0017951727,-0.0017923415,-0.74926144,0.0200201,0.005621381,0.03423464,-0.5986192,0.33283707,-0.09102441,0.5628403,-0.008090518,0.004188257,-0.0042891726,-0.0007080436,-0.29474008,0.9004009,-0.33958766,-0.19864824,0.18685284,0.46474776,-0.0004405826,0.0072042774,-0.06612533,0.057610817,0.0027224503,0.028239544,-0.8133589,-0.7235259
91,,,,,,,,,,,,,-0.5436491,-0.30377603,-0.00005923845,0.002688786,0.0017921925,-0.0015467703,-0.7495188,0.022762194,-0.007100014,0.028584257,-0.5988766,0.33557916,-0.09151941,0.56335163,-0.004204636,0.0064281328,-0.004784167,-0.00019669533,-0.3250737,0.8810285,-0.33576632,-0.22355056,0.15651923,0.44537535,-0.00074644375,0.0058200373,-0.113160506,0.029082756,0.018632535,0.032869395,-0.81075615,-0.7456435
92,,,,,,,,,,,,,-0.54366297,-0.30355164,-0.0002013603,0.0023952117,0.0017783046,-0.0013223886,-0.7510366,0.024861354,-0.021745194,0.020693908,-0.60039437,0.33767834,-0.091673054,0.56397563,-0.00045849936,0.0071865004,-0.0049378127,0.0004273057,-0.35512155,0.8596625,-0.33291477,-0.244325,0.12647137,0.42400935,-0.0015693145,0.0037862253,-0.16420181,-0.00744284,0.026949778,0.023654008,-0.8109002,-0.7666205
93,,,,,,,,,,,,,-0.5436982,-0.3033639,-0.00048607006,0.001930812,0.0017430782,-0.001134634,-0.75397116,0.026101835,-0.038036175,0.01032774,-0.60332894,0.3389188,-0.09155313,0.56452924,0.0022279175,0.005633069,-0.004817888,0.0009809136,-0.38492,0.8365955,-0.33018318,-0.26228732,0.09667292,0.40094236,-0.0033504986,0.0013440318,-0.21727279,-0.05192692,0.02571792,0.0024319428,-0.804971,-0.7904356
94,,,,,,,,,,,,,-0.5437718,-0.303225,-0.0009840888,0.0013492963,0.0016694665,-0.0009957552,-0.75844306,0.026252914,-0.055514384,-0.002645874,-0.60780084,0.3390699,-0.09129072,0.5648222,0.0032597734,0.0020646434,-0.0045554787,0.0012738705,-0.41441554,0.8120294,-0.3265009,-0.2782908,0.067177385,0.3763763,-0.0061953617,-0.0009881255,-0.26987255,-0.103916794,0.015888352,-0.021601591,-0.78863466,-0.8157532
95,,,,,,,,,,,,,-0.5439016,-0.30313852,-0.0016717507,0.0007669453,0.0015396476,-0.00090926886,-0.76452845,0.025076365,-0.073665775,-0.018286243,-0.61388624,0.33789334,-0.09102331,0.5647747,0.00282694,-0.0018234989,-0.00428807,0.0012263656,-0.4434286,0.7861102,-0.32030058,-0.29284137,0.038164318,0.3504571,-0.009336841,-0.0024502676,-0.32029986,-0.16301838,0.003821101,-0.033719815,-0.7542499,-0.84123254
96,,,,,,,,,,,,,-0.54409206,-0.30309203,-0.0023381833,0.0003914991,0.0013492107,-0.00086277723,-0.7722399,0.022341527,-0.09169195,-0.036437564,-0.6215977,0.3351585,-0.09085931,0.5644528,0.0013198256,-0.004453208,-0.0041240677,0.0009045005,-0.47161183,0.75897014,-0.30956993,-0.30591425,0.009981096,0.32331702,-0.010843702,-0.0018370987,-0.36442629,-0.22722882,-0.008003794,-0.030855838,-0.69344425,-0.86283207
97,,,,,,,,,,,,,-0.5443163,-0.30304855,-0.0025681814,0.00052878505,0.0011249781,-0.00081929564,-0.7815088,0.017846169,-0.108636275,-0.056703854,-0.6308666,0.33066314,-0.09087025,0.5640365,-0.00084222155,-0.0047126147,-0.004135005,0.00048816204,-0.4982238,0.7307569,-0.28874806,-0.31726298,-0.016630888,0.29510376,-0.008145436,0.0023516074,-0.398673,-0.2937568,-0.018320909,-0.013727089,-0.56570613,-0.87827325
98,,,,,,,,,,,,,-0.5445154,-0.302948,-0.0020338015,0.0014118135,0.00092589855,-0.0007187426,-0.7921708,0.011439955,-0.12338285,-0.07841827,-0.6415286,0.32425693,-0.09103124,0.56370395,-0.0022621006,-0.0031857295,-0.0042959973,0.00015562773,-0.52153796,0.701639,-0.24419406,-0.32666665,-0.039945036,0.26598588,-0.0010766531,0.010152248,-0.4190563,-0.35890386,-0.016304344,0.0034873083,-0.27633032,-0.8871939
99,,,,,,,,,,,,,-0.54463524,-0.30274406,-0.0009816176,0.002693349,0.0008060336,-0.0005148053,-0.8039391,0.0030578633,-0.13444653,-0.100492395,-0.6532969,0.31587484,-0.09117034,0.5634871,-0.001187316,-0.002021477,-0.0044350997,-0.00006121397,-0.53955823,0.6718034,-0.17824069,-0.33392638,-0.05796531,0.2361503,0.0054373355,0.01634489,-0.41909406,-0.41678682,0.0050925915,0.0036782047,0.04904848,-0.8892641
100,,,,,,,,,,,,,-0.5446681,-0.30245242,-0.00005651766,0.0035143094,0.00077319145,-0.00022315979,-0.8163908,-0.0071973153,-0.14030628,-0.12067345,-0.6657486,0.30561966,-0.09109412,0.56327444,0.0018641315,-0.0025344237,-0.00435888,-0.00027388334,-0.5511396,0.6414511,-0.103902265,-0.3389088,-0.06954667,0.205798,0.0067969556,0.014942976,-0.39471376,-0.45304134,0.027546186,-0.010183157,0.29778257,-0.8846407
101,,,,,,,,,,,,,-0.54464746,-0.30215394,0.00037231614,0.0032168145,0.00079381466,0.00007531047,-0.82900137,-0.01896234,-0.1400231,-0.13574705,-0.67835915,0.29385462,-0.090725586,0.56294376,0.0052101533,-0.0042441557,-0.0039903447,-0.0006045699,-0.555826,0.6107863,-0.026155382,-0.34162563,-0.074233085,0.1751332,0.004147044,0.005810829,-0.3479339,-0.45241967,0.03812055,-0.023433384,0.5177131,-0.87444055
102,,,,,,,,,,,,,-0.5446073,-0.30194652,0.00048367624,0.0018488267,0.0008339882,0.00028273463,-0.8411974,-0.03158449,-0.13325644,-0.14249559,-0.69055516,0.28123248,-0.09011105,0.5624689,0.007637187,-0.005792452,-0.003375806,-0.0010794401,-0.5538099,0.579987,0.04668035,-0.34250915,-0.07221696,0.14433387,0.0020443918,-0.005637843,-0.28239104,-0.40685308,0.03729572,-0.02609335,0.6629689,-0.86289966
103,,,,,,,,,,,,,-0.54456043,-0.30190244,0.0005383598,-0.00018936125,0.00088083744,0.00032681227,-0.85244507,-0.044279758,-0.120832674,-0.14033999,-0.70180285,0.26853722,-0.089375176,0.5619523,0.008445989,-0.005713928,-0.0026399344,-0.0015960336,-0.5458265,0.5491953,0.10971638,-0.34193993,-0.06423357,0.11354217,0.0017560255,-0.015759813,-0.20890343,-0.3346828,0.027180994,-0.013695892,0.74706125,-0.8505802
104,,,,,,,,,,,,,-0.54451436,-0.3020654,0.0004985188,-0.0026211855,0.00092691183,0.00016385317,-0.86235434,-0.056389894,-0.10473743,-0.13166556,-0.7117121,0.25642708,-0.08869198,0.5616158,0.0071636206,-0.0027502994,-0.0019567385,-0.0019325018,-0.533062,0.5187119,0.15788417,-0.33708662,-0.051469058,0.083058804,0.00094749004,-0.024791647,-0.14112945,-0.26410568,0.008291278,0.015351464,0.7559689,-0.8063171
105,,,,,,,,,,,,,-0.5444885,-0.30244678,0.00018072713,-0.0050457274,0.00095278025,-0.00021752715,-0.8707457,-0.06748695,-0.08748632,-0.119118124,-0.7201035,0.24533004,-0.088208415,0.5616549,0.004477556,0.0020268029,-0.0014731735,-0.0018934011,-0.5174282,0.48987615,0.18161997,-0.31205332,-0.035835296,0.05422303,-0.0019316202,-0.030798381,-0.08933234,-0.20368949,-0.0089515885,0.040895276,0.63206834,-0.5923842
106,,,,,,,,,,,,,-0.54449564,-0.30298623,-0.00020913352,-0.0064680786,0.0009456277,-0.000756979,-0.8776373,-0.07736179,-0.071117476,-0.10502169,-0.7269951,0.23545519,-0.08793914,0.561974,0.0022489897,0.004304411,-0.0012039021,-0.0015743375,-0.50314397,0.4664866,0.14726098,-0.23379941,-0.021551043,0.030833483,-0.0034467888,-0.02683782,-0.055027246,-0.15683095,-0.011091776,0.02784309,0.11046038,0.0024058288
107,,,,,,,,,,,,,-0.5444991,-0.30349785,0.000046936366,-0.005293088,0.0009421706,-0.0012685955,-0.883237,-0.086000785,-0.05776891,-0.09147234,-0.7325948,0.22681619,-0.08777046,0.56220984,0.0016866695,0.0017787733,-0.0010352209,-0.0013384819,-0.49367565,0.451294,0.08417473,-0.13631023,-0.012082726,0.015640885,0.002037865,-0.0044203,-0.044308096,-0.12706089,-0.0000007301569,-0.014495352,-0.2627101,0.3903932
108,,,,,,,,,,,,,-0.5444608,-0.30380943,0.0006149567,-0.0025468133,0.0009804964,-0.0015801787,-0.8878375,-0.09351488,-0.047789693,-0.07949872,-0.7371953,0.21930209,-0.087598555,0.56203103,0.0020217658,-0.0038693002,-0.0008633137,-0.0015172958,-0.48911506,0.44374427,0.033922687,-0.057673663,-0.007522136,0.008091152,0.005797545,0.014230029,-0.044630036,-0.10894478,0.007567634,-0.0520338,-0.29208353,0.44559023
109,,,,,,,,,,,,,-0.5443851,-0.30389726,0.00095422886,-0.0001905383,0.0010561943,-0.0016680062,-0.89168215,-0.10006094,-0.040182065,-0.069351636,-0.74103993,0.21275604,-0.08743827,0.56144595,0.001660542,-0.007817106,-0.00070302933,-0.002102375,-0.4874997,0.44126043,0.009961069,-0.0125605315,-0.0059067905,0.005607307,0.0049301134,0.017195717,-0.043397926,-0.09727601,0.001442178,-0.049151313,-0.15480949,0.30694714
110,,,,,,,,,,,,,-0.5443006,-0.30385485,0.00093014824,0.00080198393,0.0011406541,-0.0016255975,-0.8949309,-0.105787344,-0.034055404,-0.0607643,-0.7442887,0.20702964,-0.08736302,0.5607714,0.00042411615,-0.007333025,-0.00062777847,-0.0027769208,-0.48703167,0.4411492,0.0028207614,0.004426375,-0.005438745,0.0054960847,0.0021447656,0.009448877,-0.039188556,-0.08750576,-0.0082129035,-0.014701942,-0.0465004,0.13846774
111,,,,,,,,,,,,,-0.5442296,-0.30378616,0.00071835815,0.0007442652,0.0012116432,-0.0015569031,-0.89768684,-0.11081932,-0.028904205,-0.05348414,-0.7470446,0.20199767,-0.087372586,0.5602614,-0.00037155894,-0.0048325667,-0.000637345,-0.0032868981,-0.48689106,0.44173244,0.000933123,0.007507294,-0.0052981377,0.006079316,0.00020746887,0.0014277725,-0.033626482,-0.07910923,-0.006896461,0.006672011,-0.011824481,0.041875124
112,,,,,,,,,,,,,-0.54417866,-0.3037461,0.0004899955,0.00029556284,0.0012626052,-0.0015168488,-0.9000273,-0.11526236,-0.024555726,-0.047308747,-0.74938506,0.19755462,-0.087413415,0.5599658,-0.0004948177,-0.002511555,-0.0006781742,-0.0035825372,-0.48686728,0.44229466,-0.000070382026,0.005616852,-0.0052743554,0.006641537,-0.00048772988,-0.0026263609,-0.028775718,-0.07195641,-0.0021614847,0.0111287,-0.007702243,-0.00013619289
113,,,,,,,,,,,,,-0.544145,-0.30374536,0.00031634548,-0.00013532724,0.0012962818,-0.0015161037,-0.90201706,-0.11920976,-0.020885628,-0.042135634,-0.75137484,0.19360721,-0.08744681,0.55982834,-0.00030910506,-0.0010356982,-0.0007115677,-0.0037199855,-0.48691532,0.44263813,-0.00076559756,0.0029163351,-0.0053223968,0.0069850087,-0.0005115121,-0.003569994,-0.024688337,-0.06654067,0.00062008196,0.008479679,-0.0071281106,-0.012963042
114,,,,,,,,,,,,,-0.54412293,-0.30377418,0.00020749106,-0.00041219295,0.0013183355,-0.0015449226,-0.9037113,-0.12274655,-0.017794881,-0.037878804,-0.7530691,0.19007042,-0.0874621,0.55977947,-0.0001002442,-0.00029674644,-0.0007268563,-0.0037688613,-0.48700458,0.44277838,-0.0011045398,0.0008794352,-0.0054116547,0.0071252584,-0.0002976805,-0.0031069752,-0.021306569,-0.06277082,0.0013158462,0.0048002717,-0.005303415,-0.013078163
115,,,,,,,,,,,,,-0.5441078,-0.30381885,0.00014909009,-0.0005383451,0.0013334751,-0.0015895963,-0.90515715,-0.12595028,-0.015199013,-0.034456108,-0.75451493,0.1868667,-0.08746341,0.55977017,0.000028259177,-0.000007162016,-0.0007281676,-0.0037781596,-0.4871054,0.44278836,-0.0011280165,-0.00027287062,-0.005512476,0.007135242,-0.00006528199,-0.0022920032,-0.018528515,-0.06047008,0.0010344234,0.0021539782,-0.0029961152,-0.009324471
116,,,,,,,,,,,,,-0.5440959,-0.30386862,0.00012494401,-0.00056041125,0.001345396,-0.0016393661,-0.90639454,-0.12889153,-0.013024162,-0.03179288,-0.7557523,0.18392545,-0.08745793,0.5597739,0.000077096076,0.00006608588,-0.0007226914,-0.0037744045,-0.48719728,0.4427341,-0.0009674196,-0.0007679582,-0.0056043565,0.007080972,0.00013126433,-0.0015665243,-0.01624903,-0.05950794,0.000559017,0.0007145739,-0.0012140715,-0.0056330524
117,,,,,,,,,,,,,-0.54408485,-0.30391693,0.0001207551,-0.000525321,0.0013564229,-0.0016876757,-0.90745777,-0.13163456,-0.011209212,-0.029820891,-0.75681555,0.18118241,-0.08745091,0.55977947,0.000078530196,0.000059067992,-0.0007156655,-0.0037688613,-0.48727128,0.44265744,-0.0007495465,-0.00089373736,-0.0056783557,0.0070043206,0.00027047098,-0.0010501255,-0.014410899,-0.059762284,0.00020708144,0.00009503588,-0.00023981929,-0.003177688
118,,,,,,,,,,,,,-0.54407364,-0.30396068,0.00012663758,-0.00046643382,0.0013676286,-0.0017314255,-0.9083763,-0.13423797,-0.009704279,-0.028479839,-0.75773406,0.178579,-0.08744487,0.55978334,0.00006140849,0.000035081262,-0.00070963055,-0.003764987,-0.48732692,0.442579,-0.00055238855,-0.00086065574,-0.0057339966,0.006925881,0.00036071238,-0.000724431,-0.012973698,-0.061141722,0.000025108457,-0.00009219721,0.000097714365,-0.0019035279
