timestep,,,,,,,,,,,,,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7
61,,,,,,,,,,,,,0.19992955,0.12561417,-0.0013685375,0.0013966436,0.0004786849,-0.0017145872,0.4201463,0.47889942,-0.012193905,0.02114464,-0.005962342,-0.005427152,0.43738976,-0.32249182,-0.0006736693,-0.0002511641,0.0008048713,0.0017054379,0.6256285,0.77400345,0.27534834,-0.14905345,0.13655531,0.61984885,-0.0067705372,0.0056904275,-0.03785093,0.069393404,-0.0022763421,-0.00082060305,0.70971715,-0.63796306
62,,,,,,,,,,,,,0.19978413,0.1257598,-0.0017393865,0.0017288104,0.00033326447,-0.0015689582,0.4191889,0.48080537,-0.009859549,0.021193272,-0.0069197416,-0.003521204,0.43731683,-0.32252058,-0.0008786718,-0.0003529231,0.00073194504,0.0016766787,0.65068746,0.75843215,0.27997565,-0.18499465,0.1616143,0.6042776,-0.0071298317,0.0068132756,-0.0071412004,0.05334789,-0.0037341986,-0.0016455002,0.7346443,-0.73204565
63,,,,,,,,,,,,,0.1995998,0.12594002,-0.0022020868,0.0021394112,0.0001489371,-0.0013887286,0.41861406,0.4826441,-0.0046509597,0.020048875,-0.007494569,-0.0016824603,0.43722036,-0.32256344,-0.0011685179,-0.0005381537,0.0006354749,0.0016338229,0.6760104,0.73980784,0.2820603,-0.21790826,0.18693721,0.5856533,-0.008975473,0.008428035,0.027437013,0.04153924,-0.0050951396,-0.0027346134,0.7207855,-0.79162264
64,,,,,,,,,,,,,0.19938529,0.12614965,-0.0024741755,0.0024240047,-0.00006558001,-0.0011790991,0.41862518,0.48443693,0.0025109143,0.019855935,-0.0074834526,0.000110358,0.43709877,-0.32262447,-0.0014421692,-0.0007482171,0.00051388144,0.0015727878,0.7006842,0.71858346,0.2702,-0.24478528,0.21161103,0.5644289,-0.008226105,0.0081944605,0.05999134,0.048192784,-0.005657806,-0.0034460176,0.58654803,-0.8135412
65,,,,,,,,,,,,,0.19917077,0.12636535,-0.0023382767,0.002382852,-0.00028009713,-0.0009634048,0.4192012,0.4861526,0.008345093,0.01866665,-0.0069074333,0.0018260181,0.4369602,-0.32269913,-0.0015885882,-0.00087014976,0.00037530065,0.001498133,0.72332734,0.69528174,0.24228524,-0.26596928,0.23425418,0.5411272,-0.004826449,0.005648482,0.064619064,0.037747,-0.005069615,-0.003089869,0.3963523,-0.82380366
66,,,,,,,,,,,,,0.1989821,0.126561,-0.0019751026,0.0020696418,-0.00046876073,-0.0007677525,0.42009503,0.48765236,0.0107248835,0.015662557,-0.006013602,0.0033257902,0.43681678,-0.32277513,-0.0015960549,-0.00083090935,0.00023189187,0.001422137,0.74350184,0.6702823,0.21509923,-0.2836727,0.25442868,0.5161277,-0.0022139512,0.002825033,0.044660643,0.016625708,-0.004046135,-0.0017829705,0.33385327,-0.8419576
67,,,,,,,,,,,,,0.19882531,0.12672438,-0.0016257059,0.0016880723,-0.00062555075,-0.0006043762,0.42102295,0.4887816,0.010103189,0.0109890625,-0.005085677,0.00445503,0.43667328,-0.32284233,-0.0015936303,-0.0007051678,0.00008839369,0.0013549328,0.7616322,0.64382464,0.19462323,-0.29912478,0.27255905,0.48967007,-0.0014437874,0.0013584077,0.020595275,-0.0075785667,-0.0039658933,-0.000819858,0.33298814,-0.86370224
68,,,,,,,,,,,,,0.19869415,0.126857,-0.0013730908,0.0013664782,-0.00075671077,-0.00047175586,0.4217962,0.48943222,0.007835916,0.005349095,-0.004312426,0.0051056445,0.43652388,-0.32289687,-0.0016930857,-0.00055602915,-0.000061005354,0.0013003945,0.7782349,0.61608386,0.17940041,-0.3127836,0.28916174,0.4619293,-0.0015381116,0.0010042373,0.0025852413,-0.028927028,-0.0049786307,-0.00027153268,0.33433026,-0.88440007
69,,,,,,,,,,,,,0.19857733,0.12696685,-0.0012608705,0.0011477204,-0.0008735359,-0.0003619045,0.422328,0.48958734,0.004944937,-0.00008927542,-0.0037806332,0.0052607656,0.43635598,-0.32293615,-0.0019516285,-0.000376687,-0.00022891164,0.0012611151,0.7935392,0.58722657,0.16537179,-0.32456285,0.30446607,0.433072,-0.0023105252,0.0012286188,-0.009319996,-0.041010965,-0.006818144,0.00040334833,0.30821505,-0.8997516
70,,,,,,,,,,,,,0.19846691,0.1270613,-0.0012099302,0.0010002878,-0.0009839535,-0.00026744604,0.42260498,0.48931873,0.0021434682,-0.0044320566,-0.0035036504,0.004992157,0.43615425,-0.32295462,-0.0023863618,-0.00011940763,-0.00043064356,0.0012426376,0.8072252,0.5574527,0.14541395,-0.3339504,0.31815207,0.4032981,-0.0026427745,0.001394975,-0.01565234,-0.043651,-0.009226403,0.001631076,0.21385139,-0.90528214
71,,,,,,,,,,,,,0.19836313,0.12714349,-0.0011247613,0.000869722,-0.0010877401,-0.00018526614,0.4226707,0.4887833,0.000023223227,-0.006707868,-0.0034379363,0.0044567287,0.4359063,-0.3229433,-0.0029395672,0.00024839872,-0.0006785989,0.0012539625,0.818416,0.52700186,0.11380589,-0.34053987,0.32934284,0.3728473,-0.0021731372,0.0011950614,-0.015843779,-0.033838265,-0.0114979595,0.0033795445,0.047454108,-0.90077066
72,,,,,,,,,,,,,0.19827054,0.12721303,-0.000980602,0.0007240781,-0.001180321,-0.00011572242,0.42256677,0.4882351,-0.0017438398,-0.00578388,-0.003541857,0.003908515,0.43561265,-0.32289547,-0.003424452,0.00067327666,-0.00097224116,0.0013017952,0.8263349,0.49608612,0.07507865,-0.3449923,0.33726174,0.34193155,-0.00137031,0.00071786705,-0.017612573,-0.007529798,-0.012197768,0.0048697763,-0.10275782,-0.89587384
73,,,,,,,,,,,,,0.19819343,0.1272688,-0.0007952619,0.000567534,-0.0012574345,-0.00005994737,0.4223805,0.48788634,-0.0022317995,-0.0029205885,-0.0037281215,0.0035597682,0.4352862,-0.32281202,-0.0037288717,0.0010541012,-0.0012986958,0.0013852417,0.8307363,0.46483818,0.03581717,-0.3483026,0.34166312,0.3106836,-0.00059810275,0.0002447553,-0.009239195,0.014173218,-0.011605323,0.005491436,-0.20491825,-0.8955837
74,,,,,,,,,,,,,0.19813286,0.12731208,-0.0006116575,0.00043751963,-0.0013180077,-0.0000166744,0.4222125,0.48779872,-0.0016839161,-0.00000031467061,-0.0038961172,0.0034721494,0.43493864,-0.3226991,-0.003928067,0.001354962,-0.0016462505,0.0014981627,0.83172065,0.4333482,-0.0015024794,-0.3506816,0.3426475,0.27919364,-0.00015211105,0.000118691474,-0.000100664794,0.021901267,-0.011314133,0.0056438628,-0.28365356,-0.8945462
75,,,,,,,,,,,,,0.19808577,0.12734681,-0.00047891936,0.00036013138,-0.0013650954,0.000018060207,0.42212018,0.48791152,-0.000696588,0.0018801078,-0.003988445,0.0035849512,0.4345804,-0.3225651,-0.004006972,0.0015558705,-0.0020045042,0.001632154,0.82940716,0.40173522,-0.037806936,-0.3515426,0.340334,0.24758065,-0.00020176172,0.00031991675,0.005663491,0.01880344,-0.010609214,0.005396489,-0.36680079,-0.88531375
76,,,,,,,,,,,,,0.19804575,0.12737767,-0.00042756795,0.00033432138,-0.0014051199,0.000048920512,0.42211682,0.488109,0.0002920538,0.002350968,-0.0039918125,0.0037824214,0.4342302,-0.32242155,-0.003831907,0.0016147929,-0.0023546815,0.0017757118,0.82384574,0.37016383,-0.07378863,-0.35041925,0.3347726,0.21600926,-0.00068378437,0.00064222876,0.008144948,0.009408871,-0.008266782,0.0044789016,-0.45433432,-0.86762327
77,,,,,,,,,,,,,0.19800626,0.12740818,-0.00044398903,0.00034122265,-0.001444608,0.00007942319,0.4221963,0.48830438,0.0011789172,0.0020808824,-0.0039123297,0.0039778054,0.43391564,-0.32228273,-0.0033267706,0.0015060637,-0.002669245,0.001914531,0.8151375,0.33876792,-0.108242154,-0.34805563,0.32606435,0.18461335,-0.0012331301,0.0009048169,0.009598768,0.003176563,-0.0045284024,0.0029496911,-0.5290067,-0.85241187
78,,,,,,,,,,,,,0.19796184,0.12744038,-0.00051829044,0.0003661725,-0.0014890283,0.0001116246,0.42236373,0.48847124,0.0022009045,0.001740552,-0.0037449002,0.0041446686,0.43366072,-0.32216164,-0.0025849168,0.0012652602,-0.002924174,0.0020356178,0.8034973,0.30759785,-0.13988243,-0.3454732,0.31442416,0.15344328,-0.0018529871,0.0011025551,0.013167164,0.0017988997,-0.0008983908,0.0013571224,-0.58700824,-0.8443149
79,,,,,,,,,,,,,0.1979058,0.12747592,-0.00067495345,0.00040916778,-0.0015450716,0.00014716387,0.42258874,0.48857945,0.0026501445,0.0009336633,-0.0035198927,0.004252881,0.433477,-0.3220654,-0.0017691898,0.0009707119,-0.0031078756,0.0021318495,0.78920335,0.2766605,-0.16829196,-0.3428855,0.3001302,0.12250593,-0.0028623561,0.001345384,0.009994659,-0.0037175058,0.0016949757,0.00021766871,-0.63380116,-0.83780605
80,,,,,,,,,,,,,0.19782782,0.12751667,-0.0009620713,0.0004743636,-0.0016230494,0.00018791854,0.4228054,0.48860198,0.00228645,-0.00009117731,-0.0033032298,0.0042754114,0.43337464,-0.32200015,-0.000821211,0.00060135074,-0.0032102466,0.0021971166,0.7725442,0.24598892,-0.19350599,-0.33975038,0.28347105,0.09183435,-0.0045585614,0.0016748778,0.0029884153,-0.007914248,0.0050568148,-0.0012668327,-0.67287,-0.8258629
81,,,,,,,,,,,,,0.1977139,0.12756428,-0.0014182026,0.00055663596,-0.0017369688,0.00023552775,0.4229643,0.48853773,0.0015053278,-0.0010258327,-0.0031443238,0.0042111576,0.4333634,-0.32197332,0.00022355124,0.00014601962,-0.003221482,0.0022239387,0.7538236,0.21574488,-0.21525696,-0.3341923,0.26475042,0.061590314,-0.006966493,0.0020086328,-0.0020951002,-0.009574497,0.008394595,-0.003049934,-0.7012749,-0.79379463
82,,,,,,,,,,,,,0.1975511,0.12761874,-0.0020041678,0.00062957575,-0.0018997639,0.0002899915,0.4230648,0.4883929,0.00092215766,-0.0019008715,-0.0030438304,0.0040663183,0.43344337,-0.3219924,0.0012209398,-0.0003902415,-0.0031415224,0.0022048652,0.7333746,0.18643758,-0.23318742,-0.32135904,0.24430144,0.032283008,-0.009405157,0.002120987,-0.0020683825,-0.01131497,0.010532765,-0.004997562,-0.71744686,-0.70714843
83,,,,,,,,,,,,,0.19733849,0.12767614,-0.0025415386,0.0006419078,-0.0021123737,0.00034739077,0.42314616,0.48817462,0.0008948381,-0.0026874957,-0.00296247,0.003848046,0.43359637,-0.32206354,0.0019400212,-0.0009903113,-0.0029885173,0.002133727,0.71156573,0.15899493,-0.24688724,-0.29669747,0.22249258,0.004840359,-0.010384127,0.0016972593,0.002032199,-0.01261842,0.010243162,-0.0069763013,-0.719967,-0.5567821
84,,,,,,,,,,,,,0.19709851,0.12772804,-0.0027293302,0.0005439878,-0.002352357,0.00039929152,0.4232559,0.48790348,0.0013816177,-0.0031753618,-0.002852738,0.0035769045,0.4337881,-0.32218885,0.002225103,-0.0015925751,-0.002796799,0.0020084083,0.68878484,0.13452908,-0.25623786,-0.25941533,0.19971168,-0.019625485,-0.0082317665,0.0006255693,0.007104892,-0.0115974005,0.007700872,-0.008498415,-0.7107241,-0.36892232
85,,,,,,,,,,,,,0.19686724,0.12776501,-0.0024900942,0.00034446007,-0.002583623,0.0004362613,0.42341903,0.48761356,0.0020279437,-0.0032442345,-0.0026896,0.0032869875,0.4339903,-0.3223632,0.002257181,-0.0021093509,-0.0025945902,0.0018340647,0.66547865,0.11469052,-0.26031724,-0.20093495,0.17640549,-0.03946405,-0.0044309655,-0.0006353072,0.009917307,-0.00862713,0.0058835363,-0.009149196,-0.6813884,-0.06373485
86,,,,,,,,,,,,,0.19668835,0.12777776,-0.0017367385,0.000040042287,-0.0027625114,0.0004490018,0.42364,0.48734742,0.002668573,-0.0028136852,-0.0024686158,0.0030208528,0.4341974,-0.3225729,0.0023225262,-0.0024402656,-0.0023874938,0.0016243756,0.64210665,0.10121946,-0.25937447,-0.12405026,0.1530335,-0.05293511,0.0013083213,-0.0021830278,0.011476154,-0.0038050937,0.0062964023,-0.008582527,-0.64136565,0.26650935
87,,,,,,,,,,,,,0.19660488,0.12775789,-0.00052279176,-0.00035102005,-0.0028459877,0.00042913854,0.42391804,0.48714665,0.0032993478,-0.0019396689,-0.00219059,0.0028200746,0.43444976,-0.32280248,0.0030447845,-0.0026063868,-0.0021351278,0.0013947785,0.61897755,0.094902694,-0.25579795,-0.04325422,0.12990439,-0.059251875,0.00779762,-0.0038105177,0.012979181,0.0017059466,0.013028897,-0.00776187,-0.6126711,0.49783477
88,,,,,,,,,,,,,0.19664213,0.12770136,0.0008821413,-0.0007666187,-0.0028087348,0.00037260354,0.4242546,0.48704177,0.0039594197,-0.0007779375,-0.0018540323,0.0027152002,0.434778,-0.32302624,0.0039487863,-0.0024262734,-0.001806885,0.0011710227,0.59622645,0.09557938,-0.25128672,0.03290527,0.1071533,-0.05857519,0.012742351,-0.0050335363,0.014849089,0.006768142,0.016651984,-0.0047148303,-0.5943824,0.6534593
