timestep,edge_mask_0,edge_mask_1,edge_mask_2,edge_mask_3,edge_mask_4,edge_mask_5,edge_mask_6,edge_mask_7,edge_mask_8,edge_mask_9,edge_mask_10,edge_mask_11,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7
47,0.06561938,0.06121124,0.4583459,0.08858963,0.5383682,0.18222459,0.10233288,0.66059464,0.3594295,0.8090775,0.273786,0.4004205,0.59446913,-0.53481835,0.00045354714,0.00013783349,0.0012766719,-0.0008223057,0.16765314,0.3826627,0.0010621994,-0.00012485584,-0.00039570034,-0.0038107932,-0.19428562,0.10807373,0.06456528,-0.034526464,-0.6160572,0.21745239,0.10209491,-0.33017954,0.063057974,0.040154133,-0.3515295,-0.60051537,0.0011080648,-0.00048466396,0.0027408681,0.00014871731,0.1664947,-0.059370734,0.15560438,0.04354096
48,0.06439535,0.06135034,0.46263063,0.08668311,0.53911126,0.18054962,0.10263801,0.6644754,0.35681972,0.81067884,0.2711293,0.3995384,0.59450877,-0.5348097,0.00043411364,7.517205e-05,0.001316309,-0.000813663,0.16774888,0.3826551,0.0010643288,-6.460062e-05,-0.00029996037,-0.0038183928,-0.18842973,0.10516218,0.06531547,-0.031262543,-0.6102013,0.21454084,0.107706435,-0.32694653,0.06199638,0.033806432,-0.345918,-0.5972824,0.0009395328,-0.00028203055,0.0026767936,0.00029041246,0.16891508,-0.053676996,0.14702903,0.036908317
49,0.06316345,0.061443906,0.46670064,0.08492351,0.5402323,0.17899914,0.10306779,0.66859907,0.35430017,0.81200874,0.2682374,0.3983238,0.59454596,-0.5348044,0.00040349894,5.0314637e-05,0.0013535023,-0.0008083582,0.16784422,0.38265267,0.0010568289,-8.546278e-06,-0.00020462275,-0.0038208365,-0.18250726,0.10251436,0.06605001,-0.028499126,-0.60427886,0.21189302,0.11317139,-0.32420915,0.060084295,0.028719628,-0.34045303,-0.594545,0.00077913684,-6.0644e-05,0.0025858225,0.0003990419,0.17063405,-0.05052216,0.13587004,0.03364803
50,0.061925415,0.06149832,0.47013628,0.08334449,0.5414036,0.17743078,0.10370159,0.67280847,0.35243297,0.8129539,0.26526612,0.39709806,0.59457994,-0.53479946,0.00036226012,5.700653e-05,0.0013874769,-0.000803411,0.16793834,0.38265494,0.0010400385,4.23413e-05,-0.00011050701,-0.0038185716,-0.17652346,0.100079715,0.06670502,-0.026327705,-0.59829503,0.20945838,0.11841642,-0.32185966,0.057375062,0.02479882,-0.335208,-0.5921955,0.0005963593,0.00019270554,0.0024741688,0.0004875101,0.1716751,-0.049533576,0.12311842,0.032590948
51,0.06068776,0.061524726,0.4725524,0.081958055,0.5423931,0.17594422,0.10458833,0.67700106,0.35150343,0.8134536,0.2623112,0.39608225,0.59460956,-0.5347926,0.00031189388,8.640226e-05,0.0014171004,-0.0007965565,0.16803037,0.38266146,0.0010138813,8.7198336e-05,-1.847744e-05,-0.0038120449,-0.1704878,0.09780344,0.06724169,-0.024773961,-0.5922594,0.20718211,0.12338254,-0.31980547,0.05408101,0.021837184,-0.3302419,-0.5901413,0.0004019886,0.0004364736,0.0023385244,0.0005544237,0.17212936,-0.05028179,0.11049722,0.032380674
52,0.059460163,0.061657745,0.47395396,0.08074749,0.54221416,0.17453168,0.10573627,0.6811423,0.35151428,0.81351626,0.25939748,0.39612818,0.5946345,-0.53478235,0.0002594267,0.00012768048,0.0014420152,-0.0007863045,0.16811955,0.3826716,0.0009794249,0.00012555884,7.070601e-05,-0.003801912,-0.16441265,0.09564102,0.0676319,-0.023653384,-0.58618426,0.20501968,0.12802917,-0.3179726,0.05040307,0.019629154,-0.32559526,-0.58830845,0.00025506318,0.00062878797,0.0021901394,0.0006016008,0.1720064,-0.050729156,0.09842307,0.032512657
53,0.058249164,0.061809912,0.4744447,0.07969474,0.5415692,0.17319669,0.10711393,0.6852268,0.35235867,0.8131913,0.25652406,0.39662087,0.59465474,-0.53476834,0.00020985115,0.00017128873,0.0014622808,-0.0007722974,0.16820535,0.38268486,0.0009403936,0.00015840727,0.0001565069,-0.00378865,-0.1583113,0.09355731,0.06787311,-0.022901744,-0.5800829,0.20293598,0.1323324,-0.3163041,0.04651894,0.017993964,-0.32129204,-0.58663994,0.00015281141,0.00075528387,0.00205825,0.0006423815,0.17149186,-0.051617034,0.087166354,0.032720968
54,0.05706034,0.061968416,0.4741141,0.078778796,0.540609,0.17192519,0.10870387,0.6892551,0.35396072,0.81251734,0.25368455,0.39742258,0.594671,-0.5347505,0.00016596992,0.00021148275,0.0014785528,-0.0007544756,0.16828746,0.3827008,0.0008985199,0.00018657184,0.0002386123,-0.0037727058,-0.1521964,0.09152205,0.06797819,-0.022470113,-0.573968,0.20090072,0.13628341,-0.31475818,0.042590722,0.01676808,-0.31734103,-0.58509403,8.581579e-05,0.00083016214,0.001932246,0.0006776637,0.17073353,-0.052938096,0.07701513,0.032726068
55,0.056062732,0.06214035,0.47306937,0.07795687,0.5393542,0.17069533,0.11045951,0.692337,0.35623524,0.81158364,0.2516003,0.39850542,0.5946837,-0.53472966,0.0001285559,0.0002423905,0.0014912486,-0.00073361397,0.1683671,0.38271812,0.00087831577,0.00019587786,0.000318259,-0.0037553906,-0.14607888,0.08950989,0.06796967,-0.022300988,-0.5678505,0.19888856,0.13988687,-0.31330672,0.038762223,0.0158069,-0.31373757,-0.5836426,4.078448e-05,0.0008377841,0.0020442577,0.0005594901,0.16986032,-0.05448406,0.06819174,0.0323084
56,0.055153664,0.062382657,0.47143236,0.07722728,0.53747004,0.16948932,0.112380564,0.6954123,0.35907826,0.81039214,0.24943408,0.40014735,0.59469354,-0.5347065,9.922581e-05,0.00026458706,0.0015010834,-0.00071042776,0.16844454,0.3827363,0.0008515756,0.00020566066,0.00039570034,-0.0037372112,-0.1399678,0.087505564,0.067866474,-0.02225492,-0.5617394,0.19688423,0.14315894,-0.31193325,0.03515337,0.014988285,-0.31046548,-0.5822691,2.8088689e-05,0.00082794187,0.0019283866,0.0005875229,0.16889226,-0.055291764,0.060817003,0.03133108
57,0.05455201,0.06280989,0.46936595,0.0765668,0.53420395,0.1682846,0.114431344,0.69745946,0.36234942,0.80900186,0.24798849,0.4029862,0.5947012,-0.53468186,7.829216e-05,0.0002776567,0.0015087128,-0.00068581104,0.16852042,0.38275492,0.00083875336,0.00020649459,0.00047157705,-0.0037185848,-0.13387206,0.08551648,0.06766227,-0.022023989,-0.5556437,0.19489515,0.14612456,-0.3106304,0.031850275,0.014219695,-0.3074999,-0.58096623,3.8728118e-05,0.0007921642,0.0020007167,0.00052249053,0.16762412,-0.053327955,0.054852523,0.029784834
58,0.05395548,0.063220136,0.4671149,0.07596244,0.53114855,0.16719842,0.116532765,0.6995567,0.3656867,0.8075048,0.24648787,0.4056313,0.5947075,-0.5346565,6.648413e-05,0.00028309514,0.0015150309,-0.00066047907,0.16859446,0.38277414,0.00081467966,0.00021729895,0.0005456209,-0.0036993623,-0.1277988,0.08355653,0.06739002,-0.021653809,-0.5495704,0.1929352,0.148813,-0.30939543,0.028882323,0.0134727415,-0.30481142,-0.5797313,7.764995e-05,0.0007485262,0.0018561461,0.00062428036,0.16643319,-0.051358204,0.049946185,0.0280797
59,0.053362314,0.06361642,0.46476182,0.07539644,0.5283144,0.16614841,0.11867395,0.7017332,0.36908975,0.80592954,0.24490455,0.40806922,0.5947132,-0.5346311,6.1851075e-05,0.00028258964,0.0015207529,-0.0006350279,0.16866553,0.38279507,0.00077677006,0.00024026466,0.00061668456,-0.003678441,-0.12175235,0.08163526,0.06707915,-0.021194303,-0.5435239,0.19101393,0.15125442,-0.30822745,0.026249297,0.012730131,-0.30237,-0.57856333,0.00011987984,0.00070268277,0.0016576037,0.00077290443,0.16536647,-0.049539436,0.045875542,0.02625573
60,0.052773044,0.06400221,0.4623591,0.07485788,0.52569497,0.16509405,0.120850064,0.7039977,0.37254685,0.8042921,0.24322931,0.41030285,0.5947189,-0.5346059,6.206581e-05,0.0002778981,0.0015264153,-0.0006098747,0.16873251,0.38281858,0.0007282169,0.00027190952,0.0006836653,-0.003654927,-0.11573457,0.07975779,0.06675683,-0.020693865,-0.53750616,0.18913645,0.15347788,-0.30712652,0.023933003,0.011984288,-0.30014655,-0.5774624,0.00015677512,0.0006595588,0.0014563937,0.00091711036,0.16447471,-0.0479814,0.042460304,0.02436687
61,0.052188605,0.06438134,0.45992506,0.07433939,0.52327085,0.16402654,0.123061,0.7063489,0.3760484,0.8025996,0.24146257,0.41234785,0.59472466,-0.53458136,6.526968e-05,0.00027068247,0.001532197,-0.0005853176,0.16879472,0.38284525,0.0006724887,0.0003088072,0.0007458776,-0.003628254,-0.10974492,0.077925235,0.066449,-0.02019574,-0.5315165,0.1873039,0.15551059,-0.30609313,0.021912176,0.011230798,-0.29811382,-0.576429,0.00018720329,0.0006225891,0.0012632601,0.0010487508,0.16381381,-0.046753388,0.0396242,0.022425814
62,0.051610015,0.0648172,0.4574711,0.073834926,0.52098465,0.16293772,0.12530942,0.7087828,0.37959117,0.80085564,0.23960721,0.4141982,0.59473085,-0.5345575,7.068859e-05,0.00026220706,0.0015383959,-0.00056147575,0.16885155,0.38287544,0.00061100355,0.0003489241,0.00080271065,-0.0035980642,-0.10378029,0.076135695,0.06618604,-0.019727813,-0.52555186,0.18551436,0.15737769,-0.3051281,0.02016232,0.010468069,-0.29624674,-0.57546395,0.00021736324,0.0005919523,0.0010663714,0.0011731865,0.16349292,-0.04581008,0.037281837,0.020449689
63,0.051037204,0.065268464,0.45500398,0.07333915,0.5188426,0.16182058,0.12759973,0.71129936,0.38317546,0.79906106,0.23766348,0.41588897,0.5947376,-0.53453445,7.7133984e-05,0.00025304462,0.0015451312,-0.00053840876,0.16890256,0.3829094,0.0005447286,0.0003913,0.0008537173,-0.0035641193,-0.0978351,0.074384734,0.06599337,-0.019318754,-0.5196067,0.1837634,0.1591019,-0.3042322,0.018655652,0.009697637,-0.29452252,-0.57456803,0.0002411753,0.0005638934,0.00086475885,0.0012960688,0.16353846,-0.045228966,0.035339147,0.018465867
64,0.050470065,0.06577125,0.45252207,0.07284691,0.51700026,0.16066824,0.12993824,0.7138956,0.38680965,0.79721487,0.23563434,0.4172285,0.5947449,-0.5345123,8.42032e-05,0.0002433535,0.0015524626,-0.0005162358,0.16894731,0.3829473,0.00047337392,0.00043616918,0.0008984655,-0.0035262108,-0.09190072,0.07266302,0.06590966,-0.019035876,-0.5136723,0.18204167,0.16070333,-0.3034059,0.01736256,0.008923167,-0.2929211,-0.5737418,0.00026352704,0.0005357004,0.0006482749,0.0014269417,0.16414638,-0.045468085,0.03370818,0.016499404
65,0.049909614,0.06645695,0.44999605,0.072350875,0.5141435,0.15946698,0.13234153,0.7165608,0.39053693,0.79530764,0.23352958,0.4193996,0.59475297,-0.53449094,9.1436305e-05,0.00023357729,0.0015605092,-0.00049489737,0.16898519,0.38298947,0.00039471526,0.00048435378,0.00093634427,-0.0034840405,-0.08596814,0.07097581,0.06592156,-0.018602127,-0.5077397,0.18035448,0.16219965,-0.30264953,0.016257232,0.008145006,-0.29142478,-0.5729854,0.00028283894,0.00051062176,0.0003968477,0.0015722687,0.16489309,-0.04325218,0.032353118,0.01452631
66,0.04934367,0.06712707,0.44754085,0.07185606,0.51156616,0.15825315,0.13476372,0.7193593,0.39420602,0.7933802,0.23129705,0.4213067,0.5947616,-0.5344705,9.873272e-05,0.0002247297,0.0015691519,-0.00047445297,0.16901594,0.38303617,0.00031507938,0.00053634477,0.00096710026,-0.0034373403,-0.08002711,0.069332965,0.06605633,-0.018079732,-0.5017987,0.17871162,0.16360456,-0.30196145,0.015286549,0.0073955655,-0.29001987,-0.57229733,0.0003015548,0.0004954673,0.00019042939,0.0017307942,0.1661516,-0.04128138,0.030936262,0.012868115
67,0.04877106,0.06778263,0.44510654,0.07136459,0.5092223,0.15702663,0.1372268,0.7222749,0.3978668,0.7914086,0.22895408,0.4229951,0.5947709,-0.53445065,0.00010602894,0.0002181797,0.0015784502,-0.00045460463,0.16903934,0.38308787,0.00023267069,0.00059348874,0.0009904951,-0.0033856332,-0.07406489,0.067739174,0.06634223,-0.017523339,-0.49583647,0.17711784,0.16492786,-0.30133754,0.014411355,0.006700457,-0.2886966,-0.5716734,0.00031979382,0.0004963241,-3.6388636e-05,0.0019123009,0.16799988,-0.039635397,0.029464431,0.011537826
68,0.04818986,0.068413176,0.44264328,0.070877224,0.506968,0.15578485,0.13975534,0.72529715,0.4015719,0.78936744,0.22651298,0.42461878,0.59478086,-0.5344312,0.00011249351,0.00021445108,0.0015884042,-0.0004351735,0.16905496,0.38314512,0.00014383195,0.0006573385,0.0010061115,-0.003328383,-0.06806628,0.06619642,0.06680562,-0.016950943,-0.48983786,0.17557508,0.16617657,-0.30077183,0.0136059625,0.0060780146,-0.28744787,-0.5711077,0.000329718,0.00050816307,-0.0003067106,0.0021222201,0.17048958,-0.038084388,0.027974458,0.010526719
69,0.04760225,0.06902323,0.44011715,0.07039389,0.5048212,0.15452692,0.14236856,0.7285049,0.405356,0.7872375,0.22389281,0.4261556,0.59479135,-0.5344119,0.00011779195,0.00021416096,0.0015988946,-0.0004158616,0.16906203,0.38320863,4.6121313e-05,0.0007294629,0.0010131896,-0.0032648742,-0.062013127,0.06470468,0.06748281,-0.016386855,-0.4837847,0.17408335,0.16735592,-0.30025688,0.012853153,0.0055433963,-0.2862685,-0.57059276,0.00033421814,0.0005332268,-0.0006175264,0.00236459,0.173786,-0.03673647,0.026486816,0.009848861
70,0.047000173,0.06962078,0.43746755,0.06991396,0.50280654,0.15324217,0.14509127,0.73182446,0.40929022,0.7849948,0.22117537,0.42757267,0.59480226,-0.5343924,0.00012271944,0.00021753756,0.0016098022,-0.0003963709,0.16905956,0.38327923,-6.420069e-05,0.00081173744,0.001010716,-0.0031942725,-0.05588327,0.06326124,0.068422906,-0.015863895,-0.47765484,0.1726399,0.16847084,-0.29978463,0.012155251,0.0050993334,-0.28515357,-0.57012045,0.0003437549,0.0005691684,-0.0009879168,0.0026464027,0.1781079,-0.035737544,0.025153873,0.00941787
71,0.04638008,0.07018372,0.4347059,0.06943362,0.5007079,0.15176196,0.14795212,0.73525447,0.41353214,0.7826143,0.21836546,0.42910832,0.59481364,-0.53437245,0.00012859661,0.00022487562,0.0016211867,-0.00037640333,0.16904613,0.38335806,-0.00019175441,0.0009073187,0.00099729,-0.0031154454,-0.049649835,0.061864384,0.06967912,-0.0153490165,-0.47142142,0.17124304,0.16952407,-0.29934606,0.011476326,0.0047600344,-0.28410035,-0.5696819,0.00036557016,0.00061722466,-0.0014360389,0.0029851557,0.1836194,-0.034510937,0.023598893,0.009355343
72,0.045735404,0.070779175,0.431767,0.06895374,0.49822503,0.15023784,0.1509802,0.73881376,0.4179952,0.78006613,0.21545085,0.43099582,0.5948256,-0.5343515,0.00013534992,0.00023641785,0.0016331673,-0.0003554821,0.16902,0.38344646,-0.00033963917,0.0010194568,0.0009711534,-0.0030270517,-0.04328043,0.060521666,0.07131717,-0.014704136,-0.465052,0.16990033,0.17051761,-0.29893103,0.010820318,0.0045374436,-0.2831068,-0.5692669,0.0003890246,0.00067761156,-0.0019582335,0.003389677,0.1905783,-0.031923734,0.022130735,0.009674177
73,0.045179423,0.07143443,0.4286599,0.06847374,0.495874,0.14870805,0.1541798,0.74184436,0.42263204,0.77734643,0.2129762,0.43269157,0.5948383,-0.5343292,0.00014403887,0.0002526354,0.001645863,-0.00033313036,0.16897798,0.38354674,-0.0005303153,0.0011616212,0.0009291321,-0.0029267669,-0.036734026,0.05924417,0.07344817,-0.01393943,-0.4585056,0.16862284,0.17145368,-0.29852766,0.010191045,0.0044543245,-0.28217074,-0.5688635,0.0004252642,0.00075322005,-0.0027558585,0.0039702854,0.19960286,-0.029113285,0.020758046,0.010512415
74,0.044716988,0.07205874,0.42533335,0.06798723,0.4936943,0.14715827,0.15759903,0.7443023,0.42750835,0.7744137,0.21098073,0.434247,0.594852,-0.53430516,0.00015639681,0.0002742414,0.0016595125,-0.0003091097,0.16891514,0.3836623,-0.00078208774,0.0013452475,0.0008662939,-0.0028111935,-0.029957531,0.05804163,0.0762175,-0.013072539,-0.45172912,0.1674203,0.17233515,-0.29812196,0.009595228,0.004534257,-0.28128928,-0.56845784,0.00048367676,0.00084764865,-0.0038435122,0.0047403183,0.21131378,-0.026179675,0.019519443,0.01193514
75,0.0442032,0.07264844,0.42171982,0.06748647,0.49167,0.14556898,0.16130309,0.7469985,0.4327112,0.77121043,0.20879829,0.43568152,0.5948671,-0.5342787,0.0001740636,0.0003034896,0.0016746521,-0.00028264523,0.16882701,0.3837968,-0.0010776176,0.0015688497,0.00077816844,-0.0026766956,-0.022881297,0.05692332,0.07982847,-0.012102229,-0.4446529,0.16630198,0.17316547,-0.29769772,0.009041203,0.00480366,-0.28045896,-0.5680336,0.0005676597,0.0009780858,-0.004910519,0.0055991383,0.22665352,-0.022978265,0.018447824,0.014029667
76,0.04362845,0.07319677,0.41773388,0.06696641,0.48980471,0.14392427,0.1653772,0.7499696,0.43834183,0.7676564,0.20640188,0.4369985,0.5948843,-0.53424907,0.00019893654,0.00034142582,0.0016918182,-0.00025302172,0.1687093,0.38395444,-0.0014231958,0.0018425549,0.00066044927,-0.002519071,-0.0154121835,0.055900093,0.08457096,-0.011002582,-0.43718377,0.16527876,0.173949,-0.2972358,0.0085380515,0.0052972003,-0.27967542,-0.56757164,0.0006838887,0.0011380869,-0.0061498256,0.006659175,0.24699615,-0.019259078,0.017571488,0.016944548
77,0.042977367,0.07369354,0.41327056,0.066416994,0.48811546,0.14219798,0.16993794,0.7532834,0.4445314,0.76364505,0.20373932,0.43819106,0.59490436,-0.5342154,0.0002347067,0.000390315,0.001711905,-0.0002193451,0.1685564,0.38414085,-0.0018364522,0.0021857803,0.00050756335,-0.0023326576,-0.0074229552,0.054987583,0.09086834,-0.009707244,-0.42919454,0.16436625,0.17469063,-0.29671293,0.008091421,0.0060654352,-0.2789338,-0.5670488,0.0008550433,0.001342456,-0.0076905536,0.008038642,0.27440134,-0.014553097,0.016878834,0.020925362
78,0.042226914,0.0741212,0.40815267,0.06582363,0.48665023,0.1403423,0.17514926,0.75704485,0.45150504,0.75902706,0.2007282,0.4392286,0.59492856,-0.53417647,0.00028619875,0.00045341937,0.0017361045,-0.00018042326,0.16836098,0.38436407,-0.0023385172,0.002627331,0.00031213462,-0.0021094382,0.001264117,0.054211214,0.09935037,-0.008085853,-0.42050746,0.16358988,0.1753965,-0.29610056,0.0077185156,0.007173476,-0.27822793,-0.5664364,0.0011016871,0.0016068318,-0.00961178,0.009879957,0.3119911,-0.008054205,0.016499497,0.026243996
79,0.041343756,0.07445105,0.40214354,0.065164655,0.4855203,0.13828675,0.18124293,0.76141727,0.45956972,0.75359243,0.19723897,0.44002864,0.59495896,-0.5341308,0.0003626547,0.0005350091,0.0017665029,-0.0001347661,0.1681141,0.38463527,-0.0029453882,0.0032071131,6.5252185e-05,-0.001838237,0.010901941,0.053614173,0.11095521,-0.0059077204,-0.41086966,0.16299284,0.1760749,-0.2953624,0.0074476027,0.008715592,-0.2775495,-0.56569827,0.0014800568,0.0019494457,-0.011915009,0.012366152,0.36442432,0.0015667031,0.016587166,0.03335485
80,0.04080821,0.07463509,0.395098,0.064409785,0.48494035,0.13599665,0.18855505,0.763582,0.4689053,0.74703515,0.19560984,0.44042456,0.5949986,-0.5340763,0.000478865,0.0006415633,0.00180614,-8.022785e-05,0.1677973,0.38497263,-0.0038073852,0.0040190304,-0.0002515465,-0.0015008748,0.021852305,0.053269815,0.12702847,-0.0027854308,-0.39991927,0.16264848,0.17673276,-0.29444706,0.007240413,0.010898218,-0.27689165,-0.5647829,0.00206874,0.0024030646,-0.015983442,0.016136955,0.43812057,0.016453596,0.016547108,0.043615226
81,0.040188164,0.07533607,0.38663718,0.06351139,0.47938704,0.1333812,0.19760427,0.76593125,0.47998163,0.7388843,0.19388047,0.4452768,0.59505254,-0.5340101,0.00065848086,0.0007819713,0.0018600821,-1.4066696e-05,0.16740303,0.38539612,-0.004667543,0.0050477786,-0.0006458163,-0.0010773838,0.03462728,0.053493086,0.14940204,0.005113878,-0.3871443,0.16287175,0.17737366,-0.29327774,0.0070618195,0.014039328,-0.27625078,-0.5636136,0.0029933215,0.0030079877,-0.018120034,0.020335058,0.54130673,0.07202951,0.016315086,0.05865667
82,0.03920352,0.075851694,0.37787518,0.06268874,0.47410703,0.1309908,0.20612374,0.76995337,0.491134,0.7311875,0.19084308,0.45004132,0.5951294,-0.53393066,0.0009517209,0.0009332454,0.0019369125,6.5386295e-05,0.16696951,0.38592237,-0.0048915613,0.0062470073,-0.0010793358,-0.00055113435,0.049873773,0.054905716,0.17940716,0.020986907,-0.37189782,0.16428438,0.17799301,-0.2917246,0.006791605,0.01886651,-0.27563143,-0.5620605,0.004578603,0.0034676688,-0.013909039,0.024611736,0.6735563,0.17151499,0.014952409,0.08337013
83,0.03847733,0.07559035,0.36925408,0.061953817,0.47398144,0.12938447,0.21523589,0.77165526,0.5013615,0.72281027,0.18986747,0.45042816,0.5952426,-0.5338353,0.0014121535,0.0011228119,0.0020501614,0.00016075373,0.16659825,0.3865552,-0.0037417857,0.007423626,-0.0014505982,8.1688166e-05,0.06817572,0.05832505,0.2153289,0.046495393,-0.35359585,0.16770372,0.17860039,-0.2895896,0.0067269644,0.026150094,-0.27502406,-0.55992544,0.0069836285,0.004228779,-0.0007311477,0.027383696,0.80773515,0.3075521,0.016332604,0.120002106
84,0.03720328,0.07473561,0.3620779,0.06144108,0.47604316,0.12942375,0.22474782,0.7754913,0.5084984,0.7138111,0.18730539,0.4492212,0.59540945,-0.5337238,0.00207411,0.0012977539,0.0022169948,0.00027227402,0.16644977,0.3872724,-0.0006037182,0.008241866,-0.0015990734,0.00079888105,0.08974684,0.06464576,0.25185427,0.08209741,-0.33202475,0.17402443,0.1792539,-0.28662696,0.0075285714,0.03630209,-0.27437052,-0.55696285,0.01014995,0.004556449,0.02202621,0.026741471,0.90357596,0.4722586,0.024833474,0.16689515
85,0.035192396,0.076696165,0.36245978,0.061439972,0.49571913,0.13365829,0.2319215,0.78259885,0.50388193,0.7066386,0.18220882,0.4275847,0.5956416,-0.5336096,0.0028319778,0.0012541243,0.0024491549,0.0003864169,0.16659206,0.38802406,0.0026731556,0.0084068645,-0.0014567822,0.0015505552,0.114329405,0.074029356,0.28378224,0.11534453,-0.3074422,0.18340802,0.18000656,-0.2825662,0.008779544,0.049528558,-0.27361786,-0.55290204,0.012763955,0.0028080903,0.03125944,0.02225464,0.9489155,0.5377149,0.03133116,0.22301987
86,0.033586755,0.07987038,0.36131567,0.061788462,0.527566,0.13940503,0.23858954,0.78612643,0.49927935,0.69962204,0.1802868,0.39256358,0.5959281,-0.533528,0.0033585783,0.00073212455,0.0027356148,0.00046807528,0.16685472,0.38863438,0.0030411412,0.0059684822,-0.0011941195,0.002160877,0.14141913,0.085383005,0.30960423,0.1315552,-0.28035247,0.19476166,0.18095137,-0.2772263,0.01135662,0.06423405,-0.27267307,-0.5475621,0.012345953,-0.002084688,0.010362746,-0.0033666624,0.96767575,0.45046806,0.047719628,0.2708763
87,0.03292074,0.08464549,0.3647452,0.06203878,0.5496077,0.14917529,0.2484462,0.78279597,0.48607954,0.689515,0.1842833,0.3657468,0.5962273,-0.5335382,0.00330663,-0.0005369688,0.00303483,0.00045782328,0.16704825,0.38874343,0.0017046941,-0.0011666283,-0.0010005981,0.0022699237,0.1704952,0.096917145,0.3297991,0.12645808,-0.25127637,0.20629582,0.18200822,-0.27046952,0.011935721,0.08049634,-0.27161622,-0.54080534,0.007876963,-0.010860623,-0.005761619,-0.0564299,0.9759593,0.27791676,0.034182563,0.32320797
88,0.032794032,0.09152677,0.35808536,0.06302673,0.5513317,0.16072981,0.26553354,0.7736129,0.48118478,0.6714397,0.19359307,0.35714146,0.5964631,-0.533711,0.0022765973,-0.0026108527,0.003270626,0.0002850294,0.16719018,0.3881394,0.0015133454,-0.009483801,-0.0008586645,0.0016658902,0.20108327,0.10651499,0.34490156,0.09673504,-0.22068831,0.21589366,0.1830342,-0.2622104,0.011131705,0.09740406,-0.27059025,-0.5325463,-0.0020337524,-0.022081262,0.0023482472,-0.0860883,0.9755221,0.018914746,0.021799143,0.37031794
89,0.03353852,0.1026663,0.3355375,0.0639151,0.5323021,0.17035244,0.2910195,0.7556106,0.49411,0.64506537,0.2108509,0.36503163,0.59654737,-0.534089,0.00026655628,-0.004994997,0.003354907,-9.2983246e-05,0.16740198,0.38701963,0.0027733452,-0.013921001,-0.0006468594,0.00054612756,0.23276016,0.111802116,0.35549736,0.039751254,-0.18901142,0.22118078,0.1839656,-0.252423,0.009957881,0.114421576,-0.26965883,-0.52275884,-0.014408917,-0.03036858,0.01638336,-0.068081506,0.96821135,-0.32800022,0.016091,0.4136852
90,0.03549819,0.12217529,0.30203775,0.06336527,0.49015537,0.17481202,0.33083922,0.72500044,0.52315027,0.6057955,0.23950143,0.38766932,0.59645367,-0.534617,-0.001695127,-0.0063016755,0.0032612085,-0.0006209612,0.167727,0.38570908,0.0040302295,-0.0148813715,-0.00032185018,-0.00076442957,0.26520604,0.11122406,0.3630164,-0.029509902,-0.15656555,0.22060272,0.1846342,-0.2410525,0.006164217,0.13229749,-0.26899022,-0.51138836,-0.018950444,-0.025554275,0.019502208,-0.044406187,0.9639339,-0.59323347,-0.013041941,0.46481305
91,0.0383412,0.15206346,0.2741697,0.061651975,0.43720853,0.18318594,0.38735995,0.6811598,0.5426443,0.5509881,0.28049907,0.41072804,0.5963026,-0.53508997,-0.0016703052,-0.0047320984,0.0031101704,-0.001093924,0.16810653,0.3844328,0.004310481,-0.0138309905,5.7682395e-05,-0.002040714,0.29818684,0.104445614,0.3681717,-0.098219246,-0.12358475,0.21382427,0.18454482,-0.22795919,-0.0045716334,0.15207285,-0.26907963,-0.49829504,-0.003989601,-5.8408827e-05,0.012878086,-0.026699629,0.95909417,-0.7608682,-0.09194796,0.52849746
92,0.04146048,0.19700317,0.24482898,0.059808508,0.3850141,0.19443782,0.4520149,0.6242742,0.5607332,0.4881766,0.33426532,0.41798276,0.5962709,-0.53526074,0.00030720822,-0.00047912967,0.0030784607,-0.0012646914,0.1684339,0.3833713,0.003301187,-0.010775947,0.0003850609,-0.0031022131,0.33143863,0.09191014,0.3701113,-0.15981504,-0.090332955,0.2012888,0.18308394,-0.2129691,-0.022062149,0.17379846,-0.27054048,-0.48330495,0.015599371,0.030699441,0.0006832703,-0.004027058,0.9398246,-0.86150604,-0.18633424,0.5974382
93,0.04467218,0.25318527,0.2288274,0.05679378,0.32638693,0.22259149,0.5260612,0.55171025,0.5485811,0.417145,0.40361756,0.42042774,0.5963332,-0.53502285,0.0008851285,0.0042041056,0.0031407475,-0.0010268092,0.1686118,0.3827303,0.0013143212,-0.005295029,0.00056295097,-0.0037432015,0.36453643,0.07439945,0.36657456,-0.21193737,-0.05723515,0.1837781,0.17970066,-0.19592333,-0.045357034,0.19719672,-0.27392375,-0.46625918,0.0065472233,0.045634534,-0.011615693,0.027869327,0.8899106,-0.92076105,-0.28810418,0.6684784
