timestep,edge_mask_0,edge_mask_1,edge_mask_2,edge_mask_3,edge_mask_4,edge_mask_5,edge_mask_6,edge_mask_7,edge_mask_8,edge_mask_9,edge_mask_10,edge_mask_11,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7
47,0.14661554,0.43940616,0.22658828,0.19677551,0.5043475,0.189106,0.756243,0.8221324,0.5843057,0.04698147,0.031252082,0.05624635,-0.51346046,-0.48153287,0.0012413898,6.627938e-05,-0.0020400882,0.0009820163,-0.56493366,0.19651718,0.13151386,0.3162143,-0.35007605,-0.15958728,-0.38370642,0.043580446,-0.14314036,-0.31815037,0.02681765,0.030286917,0.4219606,-0.18502635,0.0033791533,-0.0006323762,-0.0025911331,-0.00029934943,0.0017008318,-0.005253829,0.8501402,0.8394206,-0.483452,-0.6456267,0.008285824,-0.007127742
48,0.13931361,0.48658097,0.2328941,0.16413423,0.4626133,0.22319081,0.79135096,0.82406175,0.5439151,0.044514753,0.036624666,0.050805707,-0.5133714,-0.48158517,0.0008628882,-0.0009040419,-0.0019510388,0.00092971325,-0.5497471,0.22495961,0.18735297,0.31593332,-0.3348895,-0.13114485,-0.39649096,0.019670622,-0.14150545,-0.2394219,0.014033109,0.0063770935,0.42220658,-0.18505593,0.0024102756,-0.0001766998,-0.0023451447,-0.00032892823,-0.00068154174,-0.009537515,0.8871759,0.7877264,-0.3415017,-0.0080910865,-0.0012408936,0.0029758238
49,0.120877825,0.49421477,0.23823048,0.15024747,0.45658877,0.25611687,0.80352634,0.8393567,0.50565267,0.04622619,0.039765533,0.04919644,-0.5133163,-0.4817112,0.0004882543,-0.0016488084,-0.0018959045,0.0008036792,-0.53029096,0.25301254,0.2305933,0.30958197,-0.31543335,-0.103091925,-0.40877742,0.0037480807,-0.13402165,-0.14566472,0.0017466545,-0.009545448,0.4222839,-0.18502997,8.326047e-05,0.00052102667,-0.0022678375,-0.0003029704,-0.0015891182,-0.009707768,0.9007856,0.72632027,-0.2789256,0.3390174,-0.017244462,0.006535515
50,0.11123417,0.48267874,0.24132305,0.14472167,0.46852294,0.29027382,0.80482984,0.84326,0.46840313,0.050448462,0.045505825,0.048798386,-0.5132938,-0.48186737,0.00013062914,-0.0017782938,-0.0018734336,0.00064751506,-0.5075021,0.28009647,0.26451802,0.29660788,-0.29264447,-0.07600799,-0.41984934,-0.0040874314,-0.11752126,-0.05775952,-0.009325266,-0.01738096,0.4221539,-0.1850151,-0.0022082636,-1.2674864e-05,-0.0023978353,-0.00028809905,-0.0023556158,-0.005416873,0.9157305,0.64421386,-0.17005034,0.51489013,-0.02270709,-0.004034449
51,0.105885856,0.46486783,0.24137335,0.14338437,0.48552728,0.31761494,0.800638,0.8404054,0.44101176,0.055977594,0.053708825,0.049604934,-0.5133004,-0.48200387,-0.0001757603,-0.0013857125,-0.0018800497,0.0005110204,-0.48206717,0.3055022,0.2916561,0.27512527,-0.26720956,-0.050602257,-0.4286014,-0.005006227,-0.087106995,0.013566497,-0.018077344,-0.018299757,0.42195332,-0.18500666,-0.0022388191,0.00014719619,-0.002598405,-0.000279665,-0.0027373217,-0.0005199201,0.93267614,0.5266934,0.010339614,0.56886137,-0.0058262134,0.0015670235
52,0.09970582,0.4363767,0.23573877,0.14421842,0.5124097,0.33890334,0.7943132,0.8353335,0.42535788,0.06146841,0.064960666,0.051213637,-0.5133189,-0.48208916,-0.00022115414,-0.00072846166,-0.0018985271,0.00042572618,-0.45451555,0.32828385,0.31336564,0.24213125,-0.23965794,-0.027820617,-0.43403795,-0.001071427,-0.04705546,0.058796756,-0.023513883,-0.014364956,0.42188057,-0.1848895,-9.326462e-05,0.0018791225,-0.0026711524,-0.00016249716,-0.0008933393,0.003108227,0.9462355,0.357873,0.18274775,0.48621887,0.015858497,0.017687254
53,0.0940616,0.41035762,0.2237098,0.14490858,0.5361442,0.35952634,0.7900344,0.8280058,0.4167638,0.065056995,0.077932596,0.0534982,-0.51330906,-0.48211446,0.00027472572,-5.7648373e-05,-0.0018886924,0.000400424,-0.42528206,0.34728524,0.33054188,0.19562423,-0.21042445,-0.008819222,-0.43610492,0.005059805,-0.010921829,0.07278882,-0.025580853,-0.008233724,0.42202422,-0.1846209,0.0024408,0.0035368202,-0.0025275052,0.00010609627,0.0044059134,0.0048869792,0.9551767,0.14025775,0.24369766,0.28691256,0.025107486,0.021274786
54,0.08862097,0.39568797,0.20828362,0.1403078,0.54912007,0.38367006,0.7928702,0.82048666,0.40804636,0.06682196,0.090892375,0.055191915,-0.5132235,-0.48209518,0.0012880688,0.0003501542,-0.0018031597,0.0004197061,-0.39472762,0.36133122,0.34396958,0.13628706,-0.17987001,0.005226761,-0.4357931,0.010907107,0.0106577035,0.061060637,-0.025269032,-0.002386422,0.42232183,-0.18431368,0.0037397204,0.0033519883,-0.0022298992,0.0004133135,0.010820246,0.0039339047,0.9606313,-0.104310825,0.18849076,0.06469028,0.01909121,0.0069937273
55,0.0864547,0.390953,0.19246094,0.13698906,0.5522931,0.41536143,0.7962551,0.8072159,0.3921776,0.06675589,0.10632943,0.056753855,-0.5130457,-0.4820616,0.0023190293,0.00038433835,-0.0016253591,0.00045329332,-0.3631563,0.36956772,0.35420397,0.069131106,-0.14829868,0.013463259,-0.4344468,0.0150922565,0.017108815,0.039222185,-0.023922741,0.0017987275,0.4226468,-0.18413213,0.0035459648,0.0013497239,-0.0019049346,0.00059486926,0.013529778,0.0012172268,0.96226734,-0.33084187,0.09115537,-0.065732986,0.007411747,-0.011642671
56,0.08477295,0.39343208,0.17740817,0.13639201,0.54879475,0.45227835,0.7977466,0.79282826,0.3703135,0.065861344,0.12239882,0.05777315,-0.5128085,-0.48203978,0.0027956397,0.00017124729,-0.0013881326,0.00047510862,-0.33084992,0.3719231,0.36133766,0.0046903845,-0.11599231,0.015818626,-0.43305644,0.017442727,0.014618419,0.019563414,-0.022532374,0.0041491985,0.42290428,-0.1841649,0.0025189335,-0.0012211333,-0.0016474426,0.0005621016,0.010563677,-0.0011700647,0.95684713,-0.47157943,0.017868081,-0.09853228,-0.0014054021,-0.022334263
