timestep,edge_mask_0,edge_mask_1,edge_mask_2,edge_mask_3,edge_mask_4,edge_mask_5,edge_mask_6,edge_mask_7,edge_mask_8,edge_mask_9,edge_mask_10,edge_mask_11,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7
47,0.010082263,0.042087294,0.6365033,0.04492498,0.91524446,0.2229354,0.18745351,0.9232574,0.1405613,0.7676215,0.066660285,0.04266832,0.77653366,0.14590156,0.1436817,-0.32370707,0.27934566,0.72493786,-0.38641262,-0.2836888,0.00038498634,0.0012821987,-0.0044837296,-0.0009011924,-0.02185423,-0.5364353,0.00012245096,0.00053767825,-0.00032624602,-0.0016038418,0.16813058,0.5000565,-0.018027252,0.0027632373,0.0026328415,-0.0047478676,0.13778396,-0.8477847,-0.0026534882,0.001425731,-0.002839632,0.00017900392,-0.12869781,0.11484518
48,0.010237269,0.04425602,0.61292887,0.05054702,0.91452426,0.23861864,0.21488631,0.9237482,0.14845248,0.73456675,0.066014566,0.041219696,0.7868857,0.116550356,0.100693546,-0.3273335,0.28969768,0.6955867,-0.38639176,-0.28359726,0.00015439244,0.0008845553,-0.004462868,-0.0008096397,-0.021850076,-0.5364094,8.041563e-06,0.00016441624,-0.00032209232,-0.0015779138,0.16646409,0.500573,-0.018761039,0.0072271004,0.0009663552,-0.0042313933,-0.07067739,-0.845532,-0.001343473,-0.0007709375,-0.0008379666,-0.0023884242,-0.05240603,0.05154673
49,0.010832191,0.047772653,0.59741145,0.056224953,0.9115886,0.24861817,0.23903352,0.92344964,0.15397033,0.7047416,0.06571813,0.040638756,0.7932261,0.086899266,0.055327967,-0.3305181,0.29603812,0.6659356,-0.38638222,-0.28354067,8.158573e-05,0.0005006204,-0.004453331,-0.0007530451,-0.021847766,-0.53642756,3.4455137e-05,-0.00038531038,-0.00031978264,-0.0015960932,0.16505308,0.5011893,-0.014136172,0.0066590635,-0.00044465065,-0.0036150813,-0.20192192,-0.8501795,-0.00034208596,-0.0016279616,0.00028423965,-0.0050862255,-0.000653915,0.012387376
50,0.0118960915,0.052541707,0.584738,0.061902177,0.90696025,0.25636137,0.2631686,0.9225275,0.1589007,0.6749292,0.0655764,0.04049797,0.7957005,0.056956287,0.013575807,-0.33379063,0.2985125,0.6359926,-0.38637388,-0.2835135,9.7995166e-05,0.00020257517,-0.0044449866,-0.00072586536,-0.021841042,-0.5365002,9.485309e-05,-0.0010174873,-0.0003130585,-0.0016687512,0.16421072,0.50166756,-0.0069713714,0.004641743,-0.0012870133,-0.0031368136,-0.27920166,-0.8590213,0.00036805865,-0.0017289018,0.00069011736,-0.007285045,0.03630758,-0.0035255367
51,0.013313098,0.058523327,0.57564276,0.067666195,0.9009837,0.2615348,0.28763324,0.9212985,0.16282251,0.6447006,0.0653885,0.040492974,0.7947271,0.026704542,-0.023011131,-0.33730048,0.2975391,0.60574085,-0.3863613,-0.28350642,0.00016046996,1.6469856e-05,-0.00443241,-0.0007188022,-0.021830052,-0.53663087,0.0001357259,-0.0016690989,-0.0003020689,-0.0017994046,0.16399513,0.5019581,-0.00010750978,0.0025206828,-0.0015026033,-0.0028463006,-0.33192986,-0.86957574,0.00086973584,-0.0013546153,0.0006458609,-0.009059833,0.051210187,-0.009606241
52,0.015055091,0.06580279,0.5684219,0.07367415,0.89374584,0.26545292,0.31306922,0.91978514,0.16612522,0.61325663,0.065159805,0.040451445,0.79075736,-0.0038752006,-0.05465624,-0.34101215,0.29356936,0.5751611,-0.38634235,-0.2835106,0.00023607934,-7.716296e-05,-0.0044134557,-0.00072297454,-0.021817498,-0.5368198,0.00014135253,-0.002314542,-0.00028951466,-0.0019883513,0.16422255,0.50208884,0.0038441988,0.0009189977,-0.0012751818,-0.002715528,-0.37397897,-0.88036793,0.0011572684,-0.0008951535,0.0003955811,-0.0106271785,0.039248314,-0.009715144
53,0.017138934,0.074548006,0.5536127,0.08104102,0.8852065,0.27425823,0.34928155,0.91789085,0.17212906,0.5696774,0.06497015,0.040245466,0.7842243,-0.034784865,-0.08155704,-0.34465498,0.28703627,0.54425144,-0.38631722,-0.28351977,0.00030118614,-0.00011461694,-0.0043883324,-0.00073215365,-0.021805968,-0.5370656,0.00012147734,-0.0029398887,-0.0002779849,-0.002234161,0.1645727,0.5021449,0.0039137425,0.00047484503,-0.0009250343,-0.0026594996,-0.4056486,-0.88895804,0.0012412661,-0.00056744734,0.00015462935,-0.012039821,0.010305934,-0.0021440317
54,0.019599386,0.08491154,0.5350419,0.09032481,0.8753022,0.28579816,0.390358,0.9155693,0.1791599,0.51931715,0.06483128,0.039786346,0.77550185,-0.06601406,-0.104595244,-0.3481591,0.27831385,0.51302224,-0.38628724,-0.28353074,0.00034872728,-0.00012536248,-0.004358351,-0.0007431209,-0.0217964,-0.53736556,9.8721015e-05,-0.0035288532,-0.00026841648,-0.0025340915,0.16471091,0.5022388,0.00034622184,0.0013282768,-0.000786826,-0.0025655627,-0.4342745,-0.8966794,0.0012283766,-0.00039399785,7.613003e-05,-0.013239366,-0.025890851,0.009721431
55,0.022504337,0.09696693,0.51019186,0.10025371,0.86397374,0.30173674,0.43406278,0.91275346,0.18807137,0.4656835,0.0647421,0.039059285,0.7648622,-0.09755405,-0.1250304,-0.35158712,0.26767418,0.48148224,-0.38625383,-0.28354228,0.00038252195,-0.00012955628,-0.004324943,-0.0007546544,-0.021787236,-0.53771424,0.00010338859,-0.004048576,-0.00025925227,-0.0028827786,0.16442515,0.5024832,-0.004935663,0.0034079698,-0.0010725856,-0.0023211837,-0.4658397,-0.90467775,0.0012097651,-0.00035534424,0.00029347837,-0.014019357,-0.051953293,0.024117624
56,0.025969375,0.110977896,0.48356143,0.10933332,0.85091734,0.3192005,0.48473105,0.9094076,0.19723803,0.4059356,0.064623006,0.03810474,0.75245506,-0.12940559,-0.1442703,-0.35506546,0.25526705,0.4496307,-0.3862173,-0.28355438,0.00041769675,-0.00013662066,-0.004288405,-0.00076675415,-0.02177442,-0.5381057,0.00016185369,-0.0045006857,-0.00024643727,-0.003274262,0.16370814,0.5029338,-0.009482297,0.005806774,-0.0017895997,-0.0018705726,-0.5049751,-0.913751,0.001308053,-0.0003945343,0.0008431224,-0.014642544,-0.0578055,0.032507967
57,0.030173786,0.12756635,0.45693776,0.120354645,0.83540964,0.33681977,0.533265,0.9054001,0.20624241,0.34638038,0.06442604,0.03702406,0.73828554,-0.1615786,-0.16402328,-0.35868406,0.24109754,0.4174577,-0.38617647,-0.28356752,0.0004716524,-0.00015121426,-0.004247576,-0.000779897,-0.02175238,-0.5385366,0.00028641307,-0.0049315756,-0.00022439659,-0.003705144,0.16269775,0.5035709,-0.012098596,0.007715134,-0.0027999878,-0.0012334585,-0.5582054,-0.92385,0.0015837984,-0.00048748773,0.0016502276,-0.015560619,-0.04986873,0.03360054
58,0.035406396,0.1473217,0.43165922,0.12992711,0.81679684,0.35357,0.5805235,0.9004553,0.21477075,0.28954935,0.064138345,0.035881415,0.72226983,-0.19407958,-0.18491592,-0.3623411,0.22508183,0.38495672,-0.38612884,-0.28358242,0.000557952,-0.00017303732,-0.004199952,-0.00079479814,-0.02171551,-0.5390057,0.00047128354,-0.0053511993,-0.00018752739,-0.0041742325,0.16158913,0.5043196,-0.012427584,0.008620326,-0.0039086044,-0.00048476458,-0.61898446,-0.93328094,0.0020421268,-0.0005962662,0.0025647376,-0.016525175,-0.03353637,0.028339757
59,0.042007856,0.17022504,0.40835905,0.14013416,0.7950495,0.36891672,0.6231788,0.8942386,0.22272429,0.23668706,0.063753545,0.034725405,0.70432884,-0.22690147,-0.20655942,-0.36586112,0.20714083,0.35213482,-0.38607115,-0.2835994,0.0006823615,-0.00019699526,-0.0041422546,-0.00081178546,-0.021661457,-0.53951085,0.000665255,-0.0057442463,-0.00013347343,-0.004679382,0.1605944,0.50507456,-0.010365111,0.00827175,-0.0049033314,0.00027018785,-0.678725,-0.9410534,0.0026389747,-0.00067217264,0.0031179239,-0.01730847,-0.0104442015,0.018065056
60,0.05024852,0.19805431,0.38736153,0.14643219,0.7684427,0.38252163,0.66594577,0.8864968,0.23011689,0.18762204,0.063254714,0.033502977,0.68445563,-0.26002607,-0.22794002,-0.3691459,0.18726763,0.31901023,-0.38600013,-0.28361773,0.00084248785,-0.00020752207,-0.0040712357,-0.0008301139,-0.02159678,-0.54006386,0.0007453122,-0.006345411,-6.87968e-05,-0.0052323937,0.15992597,0.5057194,-0.0059580593,0.00661237,-0.0055717677,0.0009150505,-0.7302044,-0.9475011,0.0033071665,-0.0005977563,0.0024637084,-0.020372266,0.018157732,0.004085574
61,0.060426183,0.23082405,0.36874112,0.14957511,0.7369656,0.39427364,0.7002071,0.8769527,0.23698519,0.15021773,0.062621094,0.032210384,0.6627471,-0.2934318,-0.24783808,-0.37218872,0.16555908,0.2856045,-0.38591218,-0.28363445,0.0010444842,-0.00017488304,-0.003983289,-0.000846833,-0.02154099,-0.54069644,0.0005571916,-0.0073705823,-1.3006851e-05,-0.005864978,0.15976024,0.5061508,0.00021672877,0.0038830761,-0.0057374984,0.0013464093,-0.76883084,-0.9532928,0.0041261828,-0.00019241497,-1.7926097e-05,-0.026115233,0.046852734,-0.010762004
62,0.07299068,0.26844695,0.35217988,0.1524294,0.700742,0.4044221,0.7279756,0.8651894,0.24339806,0.11959501,0.061819945,0.030811045,0.6393922,-0.32710066,-0.26533043,-0.37505347,0.1422042,0.25193563,-0.38580313,-0.2836441,0.0012953088,-7.3570416e-05,-0.0038742423,-0.00085648894,-0.021521367,-0.5414624,4.846728e-05,-0.0090811625,6.6161156e-06,-0.006630957,0.16017112,0.50631166,0.006739656,0.0007396328,-0.005326614,0.0015072823,-0.79451853,-0.9591186,0.005119458,0.00057591865,-0.0036942642,-0.03553226,0.065771095,-0.021726746
63,0.08546501,0.31054652,0.3369418,0.15749277,0.6602151,0.4137035,0.7465999,0.8535098,0.24935469,0.095907256,0.061025225,0.029238397,0.6146738,-0.36102042,-0.27930772,-0.37780225,0.11748579,0.21801588,-0.38567433,-0.28363532,0.001499127,0.00018271766,-0.0037454367,-0.00084769726,-0.021574534,-0.5424213,-0.00091031735,-0.011440788,-4.6551228e-05,-0.007589817,0.16107754,0.5062183,0.0117372,-0.0019250321,-0.004420191,0.0014139414,-0.803099,-0.9651215,0.0052764523,0.0023789548,-0.009466678,-0.046299156,0.06682458,-0.024797566
64,0.09850398,0.35607988,0.32155678,0.15563658,0.61647654,0.42341733,0.7681569,0.8412875,0.25502586,0.076206595,0.060208566,0.027443567,0.58900577,-0.3951816,-0.28814656,-0.38045153,0.09181777,0.1838547,-0.38552937,-0.28359702,0.0016663296,0.0005474545,-0.0036004782,-0.0008094013,-0.021783525,-0.54357666,-0.0030280426,-0.013535242,-0.00025554188,-0.0087451935,0.16226678,0.5059517,0.013951903,-0.003481614,-0.0032309592,0.0011473298,-0.7866577,-0.97099864,0.005419842,0.004104163,-0.023453047,-0.049546495,0.051490016,-0.020378402
65,0.11272726,0.40240037,0.29744,0.15181428,0.57213295,0.4389862,0.78694445,0.82805854,0.2635738,0.061241314,0.059214238,0.02546674,0.5630295,-0.42956704,-0.28886423,-0.38286495,0.065841526,0.14946926,-0.38537183,-0.2835232,0.0017924748,0.0009567537,-0.003442943,-0.0007355809,-0.022308186,-0.544779,-0.0072303573,-0.013270747,-0.00078020245,-0.009947538,0.16351452,0.5056024,0.01382005,-0.0040811263,-0.0019832104,0.0007980466,-0.7275429,-0.97526264,0.0054272776,0.005461627,-0.049593262,-0.03119315,0.03356122,-0.014699164
66,0.1263899,0.4448249,0.27255577,0.14839992,0.5316554,0.45480296,0.8018657,0.8156731,0.2726413,0.049734443,0.05793696,0.023519734,0.53800535,-0.46412474,-0.27263778,-0.38452944,0.04081735,0.114911556,-0.3852124,-0.2834141,0.0017615863,0.0013401981,-0.0032835007,-0.0006264746,-0.023391342,-0.5456218,-0.014437476,-0.0074109966,-0.0018633585,-0.010790348,0.16458689,0.50526077,0.010962723,-0.003653642,-0.0009108484,0.00045639277,-0.55989647,-0.9738075,0.004172301,0.0062263287,-0.09014707,0.025420647,0.005976859,-0.005927974
