timestep,edge_mask_0,edge_mask_1,edge_mask_2,edge_mask_3,edge_mask_4,edge_mask_5,edge_mask_6,edge_mask_7,edge_mask_8,edge_mask_9,edge_mask_10,edge_mask_11,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7
47,0.13891919,0.08640882,0.8960396,0.19367951,0.8941923,0.071265474,0.10272076,0.82118005,0.032694954,0.70359975,0.039900832,0.019398877,-0.38323602,0.15163459,0.01747697,0.01561081,-0.005826324,0.008098781,0.1301228,0.3769803,-0.00440323,-0.0016176362,-3.6090612e-05,-0.008349299,0.146615,0.6475858,0.05686135,-0.021261761,0.1598831,0.48879164,-0.42826945,-0.27131358,-0.3405217,0.33850136,0.09692454,-0.123868614,0.10234286,0.017756,-0.015457517,-0.006660296,0.17906363,-0.099993214,-0.85016334,0.9484986
48,0.1401424,0.085803226,0.9035965,0.18346697,0.89471745,0.06498658,0.095674254,0.8223034,0.03141692,0.7208588,0.03755419,0.019479236,-0.38115174,0.1525258,0.02599971,0.0070480257,-0.0037420392,0.00898999,0.1296776,0.37681496,-0.005218437,-0.0019467898,-0.0004812926,-0.008514643,0.15201302,0.64529514,0.061536234,-0.027547518,0.16528112,0.48650098,-0.45863932,-0.2402677,-0.33590403,0.3481807,0.066554666,-0.09282273,0.12891982,-0.04660082,-0.019160146,-0.007335624,0.18890224,-0.11601193,-0.8051271,0.943047
49,0.14216195,0.08485106,0.90800667,0.17514485,0.8955157,0.06223958,0.08921514,0.8234465,0.029753694,0.73564005,0.03439156,0.019633288,-0.37861615,0.15242745,0.029259773,-0.0051630335,-0.0012064576,0.008891642,0.12916295,0.376616,-0.005968237,-0.002342575,-0.000995934,-0.008713603,0.15776949,0.64244556,0.06517351,-0.033719543,0.17103758,0.4836514,-0.48663846,-0.20913881,-0.2987004,0.34472433,0.038555533,-0.061693847,0.097599916,-0.104490526,-0.020544097,-0.008824823,0.19021332,-0.13058904,-0.46772343,0.83588755
50,0.14319062,0.082998075,0.9108045,0.17959125,0.8974382,0.06068218,0.08875554,0.8231476,0.028513363,0.7316532,0.033661824,0.019563781,-0.37621126,0.15138453,0.025451614,-0.014800269,0.0011984408,0.007848725,0.12862346,0.37636986,-0.006007116,-0.0029310426,-0.0015354306,-0.00895974,0.16372676,0.63908327,0.06670099,-0.039176665,0.17699486,0.4802891,-0.507249,-0.1821504,-0.19415964,0.27744493,0.017944992,-0.03470543,0.035067834,-0.10927994,-0.01530939,-0.011741118,0.17820857,-0.13887009,0.29865643,0.18901694
51,0.14181177,0.08040232,0.90918183,0.17581776,0.89903164,0.062437057,0.084251374,0.82139605,0.02838112,0.73993087,0.036792226,0.02056607,-0.37506333,0.15040383,0.0064060763,-0.008944968,0.0023463666,0.0068680197,0.12811981,0.37606227,-0.005390538,-0.0036607236,-0.002039075,-0.00926733,0.16961642,0.6352908,0.064810544,-0.043619126,0.18288451,0.47649664,-0.5195485,-0.16323845,-0.107911356,0.17647654,0.0056455135,-0.015793487,-0.12682635,0.021552362,-0.008852012,-0.014624413,0.14784805,-0.14236626,0.37708378,-0.31607172
52,0.13735096,0.077307045,0.90768033,0.17704146,0.90195197,0.06410252,0.083111405,0.8240123,0.028217219,0.7398471,0.03863681,0.020740978,-0.37594423,0.15053299,-0.017884668,0.00662537,0.0014654696,0.006997183,0.12767898,0.37572366,-0.0046520606,-0.003812942,-0.0024799109,-0.009605944,0.17511366,0.63120997,0.059215616,-0.04620457,0.18838176,0.4724158,-0.5257085,-0.1523833,-0.04871218,0.09268101,-0.0005145073,-0.004938334,-0.22689226,0.13334095,-0.006091564,-0.01067399,0.10607712,-0.13490222,0.32221332,-0.39676407
53,0.13186473,0.07441585,0.9057028,0.18539938,0.90503836,0.06587349,0.08621226,0.8294849,0.02842366,0.72838837,0.038650412,0.020545695,-0.3786207,0.151686,-0.035666056,0.015904156,-0.0012110174,0.00815019,0.12731628,0.37541,-0.0037189284,-0.0033217042,-0.002842605,-0.009919614,0.17992356,0.6270302,0.05055708,-0.046558805,0.19319166,0.46823603,-0.5279694,-0.14746518,-0.013326161,0.03562825,-0.0027754307,-2.0220876e-05,-0.22252552,0.109351285,-0.002298828,-0.004619979,0.06145366,-0.11905379,0.23207971,-0.3388251
54,0.12693253,0.071925566,0.89942235,0.18990737,0.90773326,0.07052253,0.08768504,0.83440053,0.030055096,0.7224075,0.038666964,0.020341193,-0.38191506,0.15309699,-0.03707299,0.015564224,-0.004505366,0.009561181,0.12705778,0.37515247,-0.0024489702,-0.0026308252,-0.0031011105,-0.0101771355,0.18382797,0.6229533,0.03979478,-0.044668898,0.19709606,0.46415913,-0.52809024,-0.1461655,0.004649577,0.0038475757,-0.0028962493,0.0012794584,-0.10323448,0.03636107,0.0034022648,-0.0013954742,0.018769667,-0.097497895,0.14644198,-0.22873613
55,0.124880195,0.07075542,0.89628965,0.19302903,0.90921366,0.0730177,0.08889223,0.8365525,0.030692548,0.71807873,0.0385673,0.020030938,-0.38469413,0.15421085,-0.027782103,0.01078246,-0.0072844326,0.010675043,0.12692598,0.37495235,-0.0009720883,-0.0020201576,-0.0032329112,-0.010377258,0.18669444,0.6191672,0.027877297,-0.040766977,0.19996254,0.46037304,-0.5273634,-0.14653371,0.009788539,-0.008060485,-0.0021694303,0.0009112507,0.00022639334,-0.008907094,0.008646392,-0.00047038865,-0.019687865,-0.072653025,0.063013576,-0.10946167
56,0.12518592,0.070807025,0.8953765,0.1956921,0.9092793,0.073665515,0.09030896,0.8364008,0.03095798,0.713999,0.03841329,0.019913673,-0.3865217,0.15489802,-0.016568484,0.0060616215,-0.009112,0.01136221,0.12693459,0.3748016,0.0006295395,-0.0015022584,-0.0032242984,-0.010527998,0.18847288,0.6158238,0.015701925,-0.035339788,0.20174098,0.45702964,-0.5265728,-0.14731862,0.008281975,-0.009051263,-0.0013788342,0.00012634695,0.04268089,-0.02025224,0.013586057,0.00012860075,-0.0520605,-0.0476456,0.0094057005,-0.030059008
57,0.12638985,0.071558736,0.89557093,0.19733194,0.9085069,0.07334592,0.09155808,0.83535665,0.03108313,0.71110994,0.03825353,0.019934434,-0.3874733,0.15525341,-0.0075757983,0.0028924667,-0.010063589,0.011717603,0.12708871,0.3746973,0.0022540402,-0.0009873458,-0.0030701756,-0.010632306,0.18918857,0.6130319,0.004077214,-0.028860603,0.20245667,0.45423776,-0.52602345,-0.14796564,0.005014394,-0.0062580663,-0.00082945824,-0.0005206764,0.04850564,-0.016537495,0.017818859,0.0013934774,-0.076992296,-0.023557622,-0.0119708795,0.0053038136
58,0.12762806,0.072640754,0.89605904,0.19824369,0.90732473,0.07272984,0.092740454,0.8342592,0.031211074,0.7090159,0.038112797,0.02003453,-0.38781616,0.15540804,-0.0019270408,0.00113099,-0.010406464,0.011872232,0.12738054,0.3746422,0.003736725,-0.00042446534,-0.0027783513,-0.010687411,0.18893115,0.6108587,-0.0063289087,-0.021790171,0.20219925,0.4520645,-0.52573764,-0.14834684,0.0022567748,-0.0032244022,-0.00054365396,-0.0009018779,0.037548076,-0.010383601,0.02046195,0.0031604401,-0.093868196,-0.0014471662,-0.015040202,0.014691477
59,0.12851526,0.07381844,0.89646244,0.198484,0.90604776,0.072139405,0.09380278,0.83348054,0.03139815,0.7077132,0.03800428,0.020133752,-0.38782436,0.15545875,0.00082699035,0.0002795746,-0.01041466,0.011922941,0.1277857,0.37463957,0.004884764,0.00016870165,-0.0023731887,-0.010690033,0.18784203,0.6093304,-0.014987914,-0.014575879,0.20111012,0.45053625,-0.5256345,-0.14851202,0.0005887188,-0.0011409135,-0.00044053793,-0.0010670573,0.02272271,-0.00568668,0.020822197,0.0048705065,-0.10241233,0.0176675,-0.011038623,0.012773881
60,0.12948097,0.0749657,0.8967183,0.19820927,0.9047689,0.071655616,0.09472192,0.83244413,0.031626087,0.7070688,0.03807494,0.020265494,-0.38770038,0.15546322,0.0016531243,-6.553497e-05,-0.010290682,0.011927411,0.12827198,0.374688,0.005662133,0.00072286173,-0.0018869042,-0.010641605,0.18610038,0.6084325,-0.021533716,-0.007677705,0.19936848,0.4496383,-0.5256265,-0.14855056,-0.00016066467,-7.1752176e-05,-0.0004324913,-0.0011055917,0.010328816,-0.0027521593,0.019985592,0.0059633553,-0.10292781,0.032542035,-0.006022038,0.00783933
61,0.13056645,0.07602614,0.8968712,0.19760826,0.903562,0.07128187,0.09551245,0.8311307,0.03184688,0.7068793,0.038302884,0.020411838,-0.38756213,0.15545186,0.0014774114,-0.00015636465,-0.010152429,0.011916056,0.12880261,0.37478015,0.006012567,0.001174608,-0.0013562739,-0.010549456,0.18390629,0.6081133,-0.025801463,-0.001480324,0.19717439,0.44931912,-0.52565235,-0.1485346,-0.0003517097,0.00030186653,-0.00045835972,-0.0010896325,0.002375684,-0.0010721344,0.01765966,0.0063246167,-0.09651176,0.04277955,-0.0023121121,0.0035568066
62,0.13133861,0.07697783,0.8969609,0.19688167,0.90246236,0.071000814,0.09619779,0.8301456,0.03203826,0.70692056,0.03851578,0.020559775,-0.38746065,0.15543917,0.0009522627,-0.00013353626,-0.010050952,0.0119033605,0.12932937,0.3749042,0.0057727457,0.0014797121,-0.00082951784,-0.010425419,0.18146211,0.6082931,-0.027835557,0.0037375845,0.1947302,0.44949895,-0.52568024,-0.14850649,-0.00028920287,0.00031739418,-0.0004862547,-0.0010615289,-0.0015579598,-0.00016262755,0.012633203,0.0059875613,-0.08484458,0.048478276,-0.00025420636,0.0009099429
63,0.13191104,0.077814735,0.8970037,0.19622307,0.901484,0.070811436,0.096789315,0.8293785,0.03218492,0.7069876,0.03871043,0.0207012,-0.38740617,0.1554309,0.00043179246,-7.072055e-05,-0.009996474,0.01189509,0.12980166,0.37504515,0.0049848612,0.0016098454,-0.00035722554,-0.010284454,0.17895608,0.6088732,-0.027849471,0.0077993562,0.19222417,0.45007902,-0.5256984,-0.14848454,-0.00015865723,0.00020717674,-0.0005044341,-0.0010395795,-0.0028240457,0.00029431656,0.00655302,0.0050006164,-0.06972806,0.049961675,0.0005824491,-0.00030868873
64,0.1323516,0.07852821,0.89701176,0.19573882,0.90064174,0.07070758,0.0972888,0.82876635,0.03228062,0.7069724,0.038881984,0.020830063,-0.3873902,0.15542848,5.018743e-05,-4.9539904e-06,-0.0099805,0.011892676,0.13018061,0.3751879,0.0038234766,0.0015742454,2.1725893e-05,-0.0101417005,0.17654943,0.60974586,-0.026185695,0.01064465,0.18981753,0.4509517,-0.52570593,-0.14847285,-4.6571793e-05,9.152402e-05,-0.0005119443,-0.0010278821,-0.0027365691,0.00048086417,0.00084830803,0.0036686158,-0.052985888,0.047951333,0.0007242112,-0.0006385855
65,0.13268551,0.07910662,0.8969968,0.19545676,0.8999519,0.07067683,0.09769139,0.82829064,0.03232647,0.70685184,0.03902383,0.020941505,-0.38739952,0.1554311,-0.0001805344,4.6404926e-05,-0.009989828,0.011895299,0.1304458,0.37531984,0.0025079725,0.001412038,0.00028690696,-0.010009766,0.17436883,0.6108042,-0.023250466,0.012316582,0.18763693,0.45201004,-0.52570605,-0.1484693,2.1739517e-05,1.3293025e-05,-0.0005120635,-0.0010243356,-0.00218175,0.0005012042,-0.0035963499,0.002313539,-0.03611191,0.043330956,0.00056668365,-0.00055349985
66,0.13291195,0.079539776,0.8969699,0.19535445,0.8994283,0.07070189,0.09799151,0.8279588,0.032328106,0.706654,0.039129227,0.02103189,-0.38742265,0.15543716,-0.00029543243,7.7515266e-05,-0.0100129545,0.011901349,0.13059485,0.37543258,0.00123034,0.001173395,0.00043596327,-0.009897023,0.1725041,0.6119498,-0.01945325,0.012934196,0.1857722,0.45315564,-0.52570236,-0.14847039,5.0891722e-05,-2.4721252e-05,-0.000508368,-0.0010254234,-0.0016003163,0.00042711568,-0.006506396,0.0011436637,-0.02015396,0.03696761,0.00034587085,-0.0003469102
67,0.13302375,0.07982353,0.896942,0.19538862,0.8990774,0.07076472,0.09818689,0.8277825,0.032293275,0.7064245,0.039193723,0.021099064,-0.38745165,0.15544483,-0.00033601598,8.905971e-05,-0.010041952,0.011909023,0.13063888,0.375522,0.00011882337,0.00090302574,0.0004799962,-0.0098076165,0.17101052,0.61309755,-0.015166375,0.012661614,0.18427862,0.45430338,-0.5256976,-0.14847319,5.3832893e-05,-3.45012e-05,-0.00050359964,-0.0010282248,-0.0011444162,0.00030923262,-0.008039316,0.00022979453,-0.005764391,0.029609684,0.000156641,-0.00015960261
68,0.13301872,0.07996168,0.89692026,0.19551544,0.898896,0.070849694,0.09828015,0.82776487,0.03223015,0.7062044,0.03921644,0.021142373,-0.38748175,0.15545265,-0.00033337524,8.531282e-05,-0.0100720525,0.011916846,0.13059647,0.37558705,-0.00076622993,0.00063255127,0.0004375875,-0.009742558,0.16991314,0.6141783,-0.010706441,0.011681844,0.18318124,0.45538414,-0.5256934,-0.14847602,4.30241e-05,-2.9512898e-05,-0.0004994273,-0.001031056,-0.000813633,0.00018518046,-0.008553475,-0.0004471801,0.0066834064,0.021856347,2.6494265e-05,-3.637001e-05
69,0.13290526,0.07996615,0.89690834,0.19570012,0.89887106,0.07094516,0.09827872,0.8278943,0.032146536,0.70602113,0.039200462,0.02116278,-0.38751012,0.15545951,-0.00030632433,7.147878e-05,-0.010100424,0.011923701,0.13048851,0.37562886,-0.0014160585,0.00038058124,0.0003296286,-0.009700745,0.16921212,0.6151394,-0.0063310214,0.0101778405,0.18248022,0.45634526,-0.52569044,-0.14847805,2.7516839e-05,-1.9073605e-05,-0.0004964471,-0.0010330826,-0.00056292856,7.4941665e-05,-0.0084138615,-0.0009383221,0.016988087,0.014164592,-4.7512352e-05,3.061071e-05
70,0.13270071,0.07985501,0.89690703,0.19590645,0.8989826,0.0710434,0.098250955,0.8281475,0.03204957,0.70584255,0.03915178,0.02116243,-0.3875362,0.15546477,-0.00028151507,5.1901785e-05,-0.010126501,0.011928961,0.1303349,0.37564963,-0.0018519155,0.00015577837,0.00017601252,-0.009679973,0.16888756,0.615944,-0.0022437861,0.008321093,0.18215565,0.45714986,-0.5256889,-0.14847913,1.1828808e-05,-8.5425545e-06,-0.00049489737,-0.0010341704,-0.00051771844,-1.7073005e-05,-0.007898718,-0.0012965754,0.025044799,0.0068771387,-8.8088214e-05,5.7626516e-05
71,0.13242422,0.07964813,0.89691526,0.19612636,0.89920753,0.07113926,0.098138206,0.82849735,0.03194554,0.70573545,0.039078332,0.02114436,-0.38755932,0.1554682,-0.00024503347,3.1544678e-05,-0.010149628,0.011932388,0.13015293,0.37565202,-0.002106792,-3.845444e-05,-5.9604645e-06,-0.009677589,0.16890414,0.6165697,0.0013982264,0.0062667574,0.18217224,0.45777553,-0.5256886,-0.14847942,-1.3222782e-06,-3.7455357e-07,-0.00049459934,-0.0010344535,-0.00033897161,-7.381663e-05,-0.0071785557,-0.0015528823,0.03081066,0.00025937334,-0.000101938844,6.0323626e-05
72,0.13210519,0.079371594,0.8969293,0.19635607,0.8995163,0.07123009,0.09795841,0.82890654,0.031840507,0.7056855,0.03898827,0.021112105,-0.38757843,0.15546991,-0.00019585843,1.2843615e-05,-0.010168731,0.011934102,0.12995693,0.37563878,-0.002213087,-0.00020112714,-0.00020195544,-0.009690821,0.16921473,0.6170068,0.004477328,0.0041514607,0.18248282,0.4582126,-0.5256893,-0.1484791,-1.1335351e-05,5.285041e-06,-0.0004953146,-0.0010341406,-0.000120833516,-0.0001081489,-0.0063299285,-0.0017228631,0.034286585,-0.005486072,-0.00010343641,5.5659562e-05
73,0.13176942,0.07905057,0.89694643,0.196588,0.89988005,0.071313776,0.09773072,0.82934105,0.03173981,0.70568126,0.03888949,0.021069428,-0.38759258,0.1554701,-0.00013853725,-3.2936732e-06,-0.010182887,0.011934295,0.12975867,0.37561288,-0.002197709,-0.00033136448,-0.0004002154,-0.009716719,0.16976376,0.6172569,0.0069116624,0.0020935424,0.18303186,0.45846272,-0.5256908,-0.1484784,-1.8561288e-05,8.8994175e-06,-0.0004968047,-0.0010334402,8.356571e-05,-0.00012926385,-0.0053789397,-0.0018051917,0.035536673,-0.01020053,-0.00010059774,4.935637e-05
74,0.13143902,0.07870861,0.8969636,0.19681305,0.9002713,0.07138833,0.09747357,0.8297718,0.031648044,0.7057134,0.03878914,0.021020101,-0.38760146,0.15546902,-7.900009e-05,-1.6602144e-05,-0.010191768,0.0119332075,0.12956779,0.3755772,-0.0020826168,-0.00042870577,-0.00059109926,-0.009752393,0.17049035,0.61733127,0.008654018,0.0001935765,0.18375845,0.4585371,-0.5256927,-0.14847746,-2.2967464e-05,1.1191478e-05,-0.00049871206,-0.0010325015,0.0002490282,-0.00014131889,-0.004343348,-0.0018018241,0.03470272,-0.013765803,-9.046495e-05,4.5169145e-05
75,0.1311327,0.07836747,0.8969792,0.19702163,0.9006647,0.07145182,0.09720434,0.8301737,0.031569,0.705774,0.03869356,0.020967843,-0.3876052,0.15546691,-2.247401e-05,-2.6951555e-05,-0.010195494,0.011931106,0.12939213,0.37553474,-0.0018861716,-0.0004928892,-0.00076675415,-0.009794861,0.17133151,0.6172491,0.009692452,-0.0014667298,0.18459961,0.4584549,-0.5256949,-0.14847638,-2.55844e-05,1.2420273e-05,-0.00050091743,-0.0010314137,0.00036776063,-0.00014499947,-0.0032420938,-0.0017135984,0.032019373,-0.016119123,-8.3588064e-05,4.0266663e-05
76,0.13086542,0.07804639,0.89698815,0.19720507,0.90103763,0.071502276,0.0969395,0.83052677,0.03150957,0.7058555,0.03860781,0.020916034,-0.38760415,0.15546404,2.7670645e-05,-3.4341083e-05,-0.010194451,0.0119282305,0.12923804,0.3754885,-0.0016249446,-0.00052420376,-0.00092084706,-0.009841114,0.17222534,0.6170355,0.010051097,-0.0028257265,0.18549344,0.45824134,-0.52569723,-0.14847526,-2.6178432e-05,1.2870993e-05,-0.000503242,-0.0010302961,0.00044526157,-0.00014127418,-0.0021031618,-0.0015453683,0.027817588,-0.017256793,-6.990135e-05,3.5557896e-05
77,0.1306481,0.07776117,0.8969929,0.19735613,0.90137124,0.07153883,0.096693404,0.83081627,0.03146814,0.70595044,0.038535684,0.020867582,-0.3875992,0.15546067,6.8965695e-05,-3.8834187e-05,-0.010189503,0.011924863,0.12911034,0.3754413,-0.0013158832,-0.0005244584,-0.00104855,-0.009888291,0.17311421,0.6167201,0.0097889565,-0.0038434023,0.18638231,0.45792592,-0.5256995,-0.14847411,-2.5260504e-05,1.2668123e-05,-0.000505507,-0.0010291487,0.00048212704,-0.00013078377,-0.00097174913,-0.0013130561,0.022506347,-0.017241077,-5.6266785e-05,3.0148774e-05
78,0.13048725,0.0775238,0.8969978,0.19746983,0.90165126,0.07156124,0.09647764,0.831033,0.03144085,0.70605254,0.038479708,0.020824922,-0.38759112,0.15545708,0.00010053602,-4.0630457e-05,-0.010181427,0.011921272,0.12901226,0.37539577,-0.0009768081,-0.0004966982,-0.0011466295,-0.009933829,0.17394763,0.6163346,0.008995653,-0.0045024827,0.18721573,0.45754045,-0.5257017,-0.14847304,-2.335389e-05,1.1550375e-05,-0.00050771236,-0.0010280758,0.0004881173,-0.00011504814,0.000101044774,-0.0010335442,0.016539346,-0.016199315,-4.4085085e-05,2.0492822e-05
79,0.13038561,0.07734196,0.89700294,0.19754389,0.9018683,0.07156977,0.09630078,0.8311733,0.031427402,0.7061553,0.038441014,0.020789746,-0.38758078,0.15545346,0.00012189138,-3.9994306e-05,-0.010171086,0.011917651,0.12894537,0.37535417,-0.00062647404,-0.00044489527,-0.0012135208,-0.009975433,0.17468455,0.6159111,0.00778421,-0.0048080906,0.18795265,0.45711696,-0.5257036,-0.14847209,-2.0286285e-05,1.00847265e-05,-0.0005096197,-0.0010271221,0.00046489385,-9.5214695e-05,0.00106132,-0.00072371576,0.010374695,-0.014312285,-2.770871e-05,1.4219433e-05
80,0.1303415,0.07721895,0.897008,0.1975784,0.90201783,0.07156527,0.09616762,0.8312389,0.031426676,0.706254,0.038419623,0.020763155,-0.38756913,0.15545003,0.0001332729,-3.7109177e-05,-0.010159433,0.011914223,0.12890959,0.37531838,-0.00028313234,-0.00037419447,-0.0012492985,-0.010011226,0.17529498,0.6154797,0.006281742,-0.004786026,0.18856308,0.45668554,-0.5257052,-0.1484713,-1.6736125e-05,8.013932e-06,-0.00051122904,-0.0010263324,0.0004185438,-7.113442e-05,0.0018672325,-0.0004052296,0.0044358457,-0.011799589,-1.5214086e-05,4.503876e-06
81,0.13034949,0.07715393,0.8970105,0.19757074,0.90210056,0.07154916,0.09610327,0.8312363,0.031440347,0.706326,0.038414262,0.020745503,-0.38755736,0.15544695,0.00012911177,-3.265502e-05,-0.010147661,0.011911139,0.1289032,0.3752897,3.5335834e-05,-0.00029081706,-0.001255691,-0.010039896,0.17576057,0.61506736,0.004618703,-0.004479142,0.18902867,0.4562732,-0.5257064,-0.1484707,-1.2571466e-05,5.8528694e-06,-0.00051242113,-0.0010257363,0.00029157102,-4.8231333e-05,0.002476851,-0.0001017116,-0.0009260324,-0.008896217,-1.937151e-07,-1.5757978e-06
82,0.1304002,0.077141784,0.8970093,0.19752716,0.9021216,0.07152344,0.09608604,0.83117676,0.031467244,0.7063868,0.038423058,0.020736586,-0.3875465,0.15544435,0.00011600863,-2.689296e-05,-0.010136813,0.011908546,0.12892309,0.37526894,0.00031355853,-0.00020079761,-0.001235798,-0.010060668,0.17607428,0.6146964,0.0029193293,-0.003943241,0.18934238,0.45590222,-0.5257073,-0.14847031,-8.3229315e-06,3.5361886e-06,-0.0005133152,-0.0010253489,0.00019174814,-2.4016947e-05,0.0028705667,0.0001731515,-0.0054469835,-0.005838846,1.1056662e-05,-8.53464e-06
83,0.13048518,0.07717599,0.8970082,0.19745752,0.90208834,0.071491,0.09610371,0.83107144,0.031500842,0.7064388,0.03844338,0.020735668,-0.38753703,0.15544234,0.00010014558,-1.9996498e-05,-0.010127336,0.011906534,0.12896483,0.3752563,0.0005388208,-0.00011022015,-0.0011940598,-0.010073304,0.17623948,0.6143835,0.0012934599,-0.0032417485,0.18950757,0.45558935,-0.5257078,-0.14847013,-3.7626455e-06,1.3337611e-06,-0.00051379204,-0.0010251701,0.00013139099,1.73226e-06,0.0030365195,0.00040378046,-0.008960373,-0.0028431749,2.4795532e-05,-1.3183802e-05
84,0.13059537,0.07724818,0.8970072,0.19737144,0.90201014,0.07145484,0.096150555,0.8309322,0.03153803,0.706478,0.03847242,0.020741642,-0.38752902,0.15544097,8.308131e-05,-1.2767788e-05,-0.010119319,0.0119051635,0.12902318,0.3752515,0.00070313475,-2.4793102e-05,-0.0011357069,-0.010078102,0.17626812,0.61413985,-0.00016935641,-0.002440577,0.18953621,0.4553457,-0.5257079,-0.14847013,3.0278926e-07,-6.2502323e-07,-0.00051391125,-0.0010251701,7.972121e-05,2.2295862e-05,0.0029901923,0.00057872006,-0.011394514,-9.2651695e-05,3.1247735e-05,-1.6253442e-05
85,0.13072088,0.07734854,0.8970064,0.1972769,0.9018983,0.071417704,0.096219204,0.8307719,0.03157586,0.70650387,0.038507152,0.020753099,-0.3875226,0.15544023,6.543724e-05,-5.806964e-06,-0.010112911,0.0119044185,0.12909247,0.3752538,0.0008028773,5.0543567e-05,-0.0010664165,-0.010075808,0.17617884,0.61397046,-0.0014030724,-0.0016031719,0.18944694,0.4551763,-0.52570766,-0.1484703,3.8696808e-06,-2.2759057e-06,-0.0005136728,-0.001025334,3.1262636e-05,3.7688762e-05,0.0027552624,0.00069138396,-0.01276055,0.0022726057,3.642589e-05,-1.8071383e-05
86,0.13085218,0.077466846,0.897006,0.19718096,0.90176463,0.07138218,0.096301995,0.830603,0.03161184,0.70651704,0.038544826,0.020768568,-0.38751778,0.15544008,4.7848585e-05,5.2974985e-07,-0.0101080835,0.011904269,0.1291669,0.375262,0.00083920517,0.000112286805,-0.0009919852,-0.010067612,0.17599478,0.6138751,-0.0023661721,-0.00078633905,0.18926288,0.45508093,-0.5257072,-0.14847058,6.5172817e-06,-3.4142292e-06,-0.000513196,-0.0010256171,-1.2293458e-05,4.884973e-05,0.0023704723,0.00074379134,-0.013138678,0.0041603986,3.6150217e-05,-1.7073005e-05
87,0.1309808,0.077593416,0.8970056,0.19709028,0.90162003,0.07135037,0.09639157,0.8304363,0.03164399,0.7065181,0.038582888,0.020786524,-0.38751453,0.15544043,3.0525003e-05,5.8261776e-06,-0.010104835,0.011904627,0.12924115,0.3752748,0.00081785116,0.00015823066,-0.0009177327,-0.010054797,0.17574136,0.61384916,-0.003040761,-3.7503167e-05,0.18900946,0.455055,-0.52570647,-0.14847094,8.3398145e-06,-4.24115e-06,-0.00051248074,-0.0010259748,-5.3614378e-05,5.4288656e-05,0.0018844731,0.00074015546,-0.012661316,0.0055225114,3.451854e-05,-1.6804785e-05
88,0.13109975,0.0777193,0.8970052,0.1970096,0.9014752,0.07132382,0.096481234,0.8302811,0.031670887,0.7065092,0.03861916,0.020805528,-0.38751277,0.1554412,1.4108026e-05,9.871514e-06,-0.010103077,0.011905387,0.12931053,0.3752908,0.000747697,0.00018746048,-0.0008483529,-0.010038793,0.17544436,0.6138845,-0.003429746,0.00060749735,0.18871246,0.45509034,-0.52570564,-0.14847134,9.34089e-06,-4.5141433e-06,-0.00051164627,-0.0010263771,-8.785725e-05,5.5018812e-05,0.0013430855,0.00068787474,-0.011491754,0.006356247,3.0860305e-05,-1.3332814e-05
89,0.13120382,0.07783715,0.89700484,0.19694254,0.9013385,0.07130347,0.09656533,0.83014435,0.03169162,0.7064921,0.0386519,0.02082432,-0.38751236,0.15544225,-7.364124e-07,1.2772896e-05,-0.010102659,0.011906445,0.12937139,0.3753084,0.00064050447,0.00020039966,-0.00078749657,-0.01002121,0.17512828,0.6139702,-0.0035532343,0.0011247292,0.18839638,0.45517606,-0.52570474,-0.14847176,9.523218e-06,-4.7770027e-06,-0.0005107522,-0.0010267943,-0.00011317432,5.369261e-05,0.00079731626,0.00059804315,-0.009809246,0.006691062,2.5175512e-05,-1.3913959e-05
90,0.13128918,0.07794117,0.89700437,0.19689146,0.9012171,0.07128982,0.0966398,0.8300311,0.03170591,0.70646876,0.03867977,0.020841789,-0.3875132,0.15544349,-1.3669802e-05,1.4415473e-05,-0.010103494,0.011907682,0.12942114,0.37532637,0.0005091003,0.00019918676,-0.0007377416,-0.010003239,0.17481501,0.6140941,-0.003444509,0.0015018546,0.18808311,0.4552999,-0.52570385,-0.14847218,9.028156e-06,-4.623971e-06,-0.00050985813,-0.0010272115,-0.00013117492,4.8357993e-05,0.00028721988,0.0004888698,-0.007795839,0.006583078,1.885742e-05,-1.0412186e-05
91,0.13135363,0.07802709,0.89700377,0.19685651,0.9011157,0.07128248,0.09670125,0.82994455,0.031713802,0.70644224,0.038701862,0.0208571,-0.387515,0.15544483,-2.3728217e-05,1.4924699e-05,-0.010105312,0.011909023,0.12945837,0.3753435,0.0003657112,0.0001856349,-0.0007005185,-0.009986103,0.17452295,0.6142434,-0.0031455269,0.00173726,0.18779105,0.45544922,-0.5257031,-0.14847256,7.907331e-06,-4.1381577e-06,-0.0005090833,-0.001027599,-0.00013475865,4.113093e-05,-0.00016114116,0.00036244837,-0.005621456,0.0061086887,1.1362135e-05,-6.7017972e-06
